date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-10-20,46058.24579937121,47.39789518189243,491.48552158865846,245.74276079432923,-198.34486561243682,2842.098363315891,48701.99929707467,72049.57711441163,71448.99013641677,71.962013757786,672.5489917526288,614.4764251718688,3236.182878448857,23086.849034069095,18700.347717595967,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,15,0
2025-10-21,46205.34770082824,666.4141099688389,25.42837795915672,12.71418897957836,653.6999209892606,4086.487095236308,50945.53471705381,71831.52790912302,72554.79153645535,752.0776709700294,28.81404363770298,1005.313760647151,2547.4878871018054,23947.558210529947,19397.522150529254,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-22,45501.73332560655,159.6107041956194,500.59641284404506,250.29820642202253,-90.68750222640313,7066.54997270093,52477.59579608108,71391.63427608978,70754.04142006795,109.07719814170315,746.670054163528,1358.9450783461537,2233.8668751881696,22759.06801697857,18434.845093752643,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-10-23,47409.19356723406,0.0,3571.356148287803,1785.6780741439015,-1785.6780741439015,4335.95357265672,49959.469065746875,75186.05189974004,69559.08593368076,0.0,5626.965966059279,1013.4854221598915,2835.4018669430293,22935.11818718044,18577.445731616157,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-24,13501.229469855036,94.89100629965823,0.0,0.0,94.89100629965823,3000.7049151431984,16596.82539129789,32920.97524820835,33018.244425303914,97.26917709556426,0.0,793.721452976491,12040.805043410404,17637.42167475437,14286.311556551034,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-10-25,14224.811244889346,3.007393956378827,0.0,0.0,3.007393956378827,1414.8200241605432,15642.638663006268,33800.80774268496,33804.02231588402,3.2145731990581226,0.0,423.10927203954185,11429.715579283844,17889.385659507287,14490.402384200901,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-26,47659.262278785376,22.27178678218732,2190.091360189384,1095.045680094692,-1072.7738933125047,2551.3063708046257,49137.79475627749,74178.10947817142,71000.28581858845,15.436114518007685,3193.2597741009818,783.7896373602282,2850.3138319438776,23102.366354411206,18712.91674707308,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-10-27,46565.11251501896,1332.9593807876522,553.6207717233763,276.81038586168813,1056.1489949259642,1044.146609775149,48665.40811972007,72680.61636090989,72829.15612185153,1033.9074703111994,885.3677093695717,270.46970314414295,5165.775708286385,23059.307631803233,18678.03918176062,1200.0,1200.0,1.8189894035458565e-12,2.2737367544323206e-13,15,0
2025-10-28,46918.17123490629,645.6530560005817,274.7141648300967,137.35708241504835,508.2959735855334,1969.618994300694,49396.08620279251,72523.5759790198,72857.43854430909,638.2263303293594,304.36376504008956,499.88921956872736,3036.950401334256,22883.97717128188,18536.021508738322,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-29,47545.835697177274,1428.6655541390955,0.0,0.0,1428.6655541390955,4503.229288040299,53477.73053935667,73235.81760418469,74482.11984513723,1246.3022409525547,0.0,1030.5236428813287,1755.5678064622884,23393.783587138314,18948.964705582028,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-30,47413.84705678772,292.6514207100162,909.7719975425489,454.88599877127444,-162.23457806125816,3450.9272776159028,50702.53975634236,72408.10600576407,71189.07938551198,212.28283885760146,1431.3094591096933,855.56845313094,2882.128340238016,23024.746570552124,18650.044722147224,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-10-31,14379.128091591458,23.97970222289665,0.8700415521811558,0.4350207760905779,23.544681446806067,1501.0820683015409,15903.754841339805,34330.80800975375,34354.39618904131,25.061577343752376,1.473398056191627,404.6093481957546,7394.46548992235,18211.831477094987,14751.583496446938,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-11-01,14370.989480803208,3.0994356247980313,13.835347822546662,6.917673911273331,-3.8182382864753,1160.7649004200948,15527.936142936825,34753.18584726989,34730.3094121021,2.7252577374466114,25.601692905232202,470.66171345239263,9179.638580166502,18301.547958182404,14824.253846127744,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-11-02,49856.81577156933,196.2778672960696,196.78819375125076,98.39409687562538,97.88377042044421,3063.776319541294,53018.475861531064,75807.14068637196,75804.69531060105,253.98681468729941,256.43219045821115,715.2907700196891,3270.2204005290214,23438.85129872834,18985.469551969956,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-11-03,51870.27840446853,15.103449468480147,1066.5362536228804,533.2681268114402,-518.1646773429602,1973.5771035594066,53325.69083068497,78028.25038784578,76645.51869174256,8.96214180001789,1391.6938379032329,573.399586440492,3388.5951190015885,22765.225662358633,18439.83278651049,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-11-04,50581.40801803527,28.200707739294636,924.2800064336382,462.1400032168191,-433.93929547752447,2314.461339364591,52461.930061922336,77113.40201161352,75701.56820359068,33.328260638532925,1445.1620686613742,513.8352797229722,4258.295771202075,23037.02988830652,18659.99420952828,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,15,0
2025-11-05,52394.9674411181,0.0,1417.60395164303,708.801975821515,-708.801975821515,2130.1360081378234,53816.3014734344,78399.60924534238,76498.80631879347,0.0,1900.8029265489022,590.5472373333259,3163.7634034942243,22355.632031399527,18108.061945433616,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,15,0
2025-11-06,52032.958622076374,412.9776826852119,84.60706669828532,42.30353334914266,370.67414933606926,4885.005629927441,57288.63840133988,77394.78868689615,77615.86605594837,328.0675313850908,106.99016233286227,1065.187358597596,2961.8871927675414,22892.535114623315,18542.95344284489,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-11-07,15038.841185659536,0.0,87.72151924989761,43.860759624948805,-43.860759624948805,1008.3394513330406,16003.319877367629,35647.41275590773,35509.05188607209,0.0,138.36086983564329,317.91215734801375,9041.005583072161,18249.982510603208,14782.485833588595,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-11-08,15127.947646776729,12.1615444978169,0.0,0.0,12.1615444978169,782.9679596217242,15923.077150896272,35663.787456476755,35675.91092561625,12.123469139498212,0.0,281.19277068464936,8718.59570399584,18143.68890686873,14696.38801456367,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-09,52769.390962254445,315.18950068898727,320.29232757476984,160.14616378738492,155.0433369016023,1862.701700449264,54787.13599960531,78773.1713852986,78504.12342124892,239.63361126997313,508.6815753196446,535.0201755831495,3415.362721994924,22510.33521844113,18233.371526937313,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,14,0
2025-11-10,54106.1156554585,1264.4106384312965,0.0,0.0,1264.4106384312965,3175.7891974649865,58546.31549135479,79208.94982973777,80331.43188612472,1122.4820563869412,0.0,775.8345534416859,2967.947654678035,22530.924657307158,18250.048972418794,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-11,54472.52210340451,28.21814434017748,1101.596732432176,550.798366216088,-522.5802218759105,1271.4427278678647,55221.38460939647,80465.60799469255,79098.57544577436,20.304893704736116,1387.3374426229266,321.3719560002118,3604.396299559019,22402.797029204623,18146.265593655742,1200.0,1200.0,1.8189894035458565e-12,2.2737367544323206e-13,14,0
2025-11-12,53943.86403365701,10.690938269689543,412.5641913014851,206.28209565074255,-195.591157381053,1753.8386930165761,55502.11156929252,79793.407940582,79184.33622176836,12.873486607683958,621.9452054213048,388.20916910120405,4324.425340026957,22590.1700044348,18298.037703592185,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-13,54318.63979434606,53.70680849827841,394.2633073527873,197.13165367639365,-143.42484517811525,3814.087968304206,57989.30291747215,79201.26913572816,78760.58918040077,44.32252426720754,485.00247959462007,1013.1049166955988,3025.715358407808,22905.828536957237,18553.72111493536,1200.0,1200.0,1.8189894035458565e-12,2.2737367544323206e-13,14,0
2025-11-14,15403.464528254506,18.292842206213322,0.0,0.0,18.292842206213322,761.9800266783895,16183.73739713911,36214.07672822439,36234.57870423779,20.501976013407152,0.0,296.20118138235466,5328.120261676899,18969.496441806557,15365.292117863308,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-15,15781.409568210198,0.0,56.31050679336954,28.15525339668477,-28.15525339668477,1253.7147499356497,17006.969064749162,36505.208352396105,36418.63470406002,0.0,86.5736483360811,421.00462718883784,4950.92333156697,19351.732015869613,15674.902932854384,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-16,55329.470473380185,360.92897856127365,225.4955232901932,112.7477616450966,248.18121691617705,4270.036728106659,59847.68841840302,80835.21380293719,80674.93031912239,256.4414052387819,416.7248890535702,983.3441064529247,2802.006063173371,23272.231468782156,18850.50748971355,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-11-17,54943.66076316495,600.1081188265533,43.51196637077809,21.755983185389045,578.3521356411643,1483.4164524184175,57005.429351224535,80489.75752648799,80948.21582087604,549.8665982146947,91.40830382663353,401.705612046287,4233.062822536133,23268.96987922561,18847.86560217275,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
