日期,时间段,充电量_kWh,放电量_kWh,时段初储能_kWh,时段末储能_kWh
2025-06-04,12:00-16:00,4059.399272674674,218.98684706625872,7389.859373555302,10800.0
2025-06-04,16:00-20:00,0.0,5831.862797877144,10800.0,4320.152446803175
2025-06-04,20:00-24:00,0.0,2808.137202122857,4320.152446803175,1200.0
2025-06-05,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-05,4:00-8:00,1666.6666666666665,5588.952454896664,9300.0,4590.052827892594
2025-06-05,8:00-12:00,5662.85121582173,2206.6449430231196,4590.052827892594,7234.79120766202
2025-06-05,12:00-16:00,4213.068177664069,203.89731080371584,7234.79120766202,10800.0
2025-06-05,16:00-20:00,0.0,5763.745102128444,10800.0,4395.83877541284
2025-06-05,20:00-24:00,0.0,2876.2548978715563,4395.83877541284,1200.0
2025-06-06,0:00-4:00,1414.8450477566935,0.0,1200.0,2473.360542981024
2025-06-06,4:00-8:00,833.3333333333333,1821.0244886829216,2473.360542981024,1200.0
2025-06-06,8:00-12:00,2893.73828096413,0.0,1200.0,3804.3644528677164
2025-06-06,12:00-16:00,7772.928385702537,0.0,3804.3644528677164,10800.0
2025-06-06,16:00-20:00,0.0,6245.190540323381,10800.0,3860.8993996406853
2025-06-06,20:00-24:00,0.0,2394.809459676618,3860.8993996406853,1200.0
2025-06-07,0:00-4:00,4843.940610962178,0.0,1200.0,5559.5465498659605
2025-06-07,4:00-8:00,833.3333333333333,3480.552225633415,5559.5465498659605,2442.2662991621655
2025-06-07,8:00-12:00,4954.052690245431,522.3690725562977,2442.2662991621655,6320.503639764945
2025-06-07,12:00-16:00,4977.218178038952,0.0,6320.503639764945,10800.0
2025-06-07,16:00-20:00,0.0,6082.822692531182,10800.0,4041.308119409799
2025-06-07,20:00-24:00,0.0,2557.177307468819,4041.308119409799,1200.0
2025-06-08,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-08,4:00-8:00,2104.7256650668824,3543.569846953766,9300.0,7256.953268611565
2025-06-08,8:00-12:00,5833.333333333333,4911.257941750409,7256.953268611565,7050.0
2025-06-08,12:00-16:00,7185.968893752168,2445.634803939256,7050.0,10800.0
2025-06-08,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-08,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-09,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-09,4:00-8:00,2500.0,4177.4996440276755,9300.0,6908.333728858139
2025-06-09,8:00-12:00,5833.333333333333,4597.5003559723245,6908.333728858139,7050.0
2025-06-09,12:00-16:00,7500.0,2700.0000000000027,7050.0,10800.0
2025-06-09,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-09,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-10,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-10,4:00-8:00,2500.0,1339.358385509241,9300.0,10061.824016100843
2025-06-10,8:00-12:00,5833.333333333333,7975.64161449076,10061.824016100843,6450.0
2025-06-10,12:00-16:00,7500.0,2159.9999999999986,6450.0,10800.0
2025-06-10,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-10,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-11,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-11,4:00-8:00,2500.0,3297.236463005983,9300.0,7886.40392999335
2025-06-11,8:00-12:00,5833.333333333333,5477.763536994014,7886.40392999335,7050.0
2025-06-11,12:00-16:00,7357.375949540506,2584.4745191278134,7050.0,10800.0
2025-06-11,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-11,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-12,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-12,4:00-8:00,2500.0,2121.9095564292834,9300.0,9192.322715078573
2025-06-12,8:00-12:00,5833.333333333333,6653.090443570715,9192.322715078573,7050.0
2025-06-12,12:00-16:00,7729.5783802260485,2885.9584879831,7050.0,10800.0
2025-06-12,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-12,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-13,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-13,4:00-8:00,1666.6666666666665,4392.628674710656,9300.0,5919.301472543716
2025-06-13,8:00-12:00,3593.211050743745,1217.8722763917776,5919.301472543716,7800.0
2025-06-13,12:00-16:00,5000.0,1350.0000000000002,7800.0,10800.0
2025-06-13,16:00-20:00,0.0,5632.968372302872,10800.0,4541.1462529968085
2025-06-13,20:00-24:00,0.0,3007.0316276971275,4541.1462529968085,1200.0
2025-06-14,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-14,4:00-8:00,1666.6666666666665,3819.497246238292,9300.0,6556.114170846344
2025-06-14,8:00-12:00,2749.3146040732295,1155.2188766991233,6556.114170846344,7746.920784846558
2025-06-14,12:00-16:00,5291.105265266921,1538.0239712281084,7746.920784846558,10800.0
2025-06-14,16:00-20:00,0.0,5809.950405288037,10800.0,4344.499549679957
2025-06-14,20:00-24:00,0.0,2830.0495947119616,4344.499549679957,1200.0
2025-06-15,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-15,4:00-8:00,2500.0,3591.1650002473007,9300.0,7559.816666391887
2025-06-15,8:00-12:00,5833.333333333333,5183.834999752699,7559.816666391887,7050.0
2025-06-15,12:00-16:00,8090.572415795967,3178.363656794734,7050.0,10800.0
2025-06-15,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-15,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-16,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-16,4:00-8:00,2500.0,2834.4204707031167,9300.0,8400.64392144098
2025-06-16,8:00-12:00,5833.333333333333,5940.579529296881,8400.64392144098,7050.0
2025-06-16,12:00-16:00,8172.31562648059,3244.575657449278,7050.0,10800.0
2025-06-16,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-16,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-17,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-17,4:00-8:00,2500.0,2097.395815431954,9300.0,9219.560205075606
2025-06-17,8:00-12:00,5833.333333333333,6677.604184568045,9219.560205075606,7050.0
2025-06-17,12:00-16:00,8333.333333333332,3375.000000000001,7050.0,10800.0
2025-06-17,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-17,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-18,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-18,4:00-8:00,2500.0,1456.1146367112249,9300.0,9932.094848098639
2025-06-18,8:00-12:00,5833.333333333333,7857.766377883884,9932.094848098639,6451.243317116546
2025-06-18,12:00-16:00,8333.333333333332,2836.1189854048926,6451.243317116546,10800.0
2025-06-18,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-18,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-19,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-19,4:00-8:00,2500.0,2061.4334460479317,9300.0,9259.518393280076
2025-06-19,8:00-12:00,5833.333333333333,6713.566553952067,9259.518393280076,7050.0
2025-06-19,12:00-16:00,8270.73628566308,3324.296391387098,7050.0,10800.0
2025-06-19,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-19,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-20,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-20,4:00-8:00,1666.6666666666665,4567.639659608658,9300.0,5724.844822657048
2025-06-20,8:00-12:00,5759.068421967178,2814.8828711851424,5724.844822657048,7780.35876777735
2025-06-20,12:00-16:00,5021.8235913585,1350.0000000000002,7780.35876777735,10800.0
2025-06-20,16:00-20:00,0.0,5569.070449525061,10800.0,4612.143944972155
2025-06-20,20:00-24:00,0.0,3070.929550474939,4612.143944972155,1200.0
2025-06-21,0:00-4:00,6666.666666666666,0.0,1200.0,7200.0
2025-06-21,4:00-8:00,1281.2269776546113,2432.051251398675,7200.0,5650.825111668401
2025-06-21,8:00-12:00,3146.62009079951,23.73555475843532,5650.825111668401,8456.410354767477
2025-06-21,12:00-16:00,2633.898395865871,24.227019942085022,8456.410354767477,10800.0
2025-06-21,16:00-20:00,0.0,5883.111945554952,10800.0,4263.208949383385
2025-06-21,20:00-24:00,0.0,2756.8880544450453,4263.208949383385,1200.0
2025-06-22,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-22,4:00-8:00,1666.6666666666665,4000.5740775946383,9300.0,6354.917691561513
2025-06-22,8:00-12:00,5833.333333333333,4099.42592240536,6354.917691561513,7050.0
2025-06-22,12:00-16:00,7106.571542210454,2381.3229491904676,7050.0,10800.0
2025-06-22,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-22,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-23,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-23,4:00-8:00,2500.0,3690.8232253789192,9300.0,7449.085305134536
2025-06-23,8:00-12:00,5833.333333333333,5084.176774621083,7449.085305134536,7050.0
2025-06-23,12:00-16:00,7500.0,2699.999999999998,7050.0,10800.0
2025-06-23,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-23,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-24,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-24,4:00-8:00,2420.781665163809,4005.1961737512133,9300.0,7028.485527812747
2025-06-24,8:00-12:00,5833.333333333333,4705.636975031473,7028.485527812747,7050.0
2025-06-24,12:00-16:00,7500.0,2700.000000000001,7050.0,10800.0
2025-06-24,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-24,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-25,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-25,4:00-8:00,2500.0,3054.1021156569527,9300.0,8156.553204825609
2025-06-25,8:00-12:00,5833.333333333333,5720.897884343047,8156.553204825609,7050.0
2025-06-25,12:00-16:00,7026.864007695456,2316.75984623332,7050.0,10800.0
2025-06-25,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-25,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-26,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-26,4:00-8:00,2500.0,3704.779179689445,9300.0,7433.578689233949
2025-06-26,8:00-12:00,5833.333333333333,5070.220820310553,7433.578689233949,7050.0
2025-06-26,12:00-16:00,6856.034919957398,2178.3882851654917,7050.0,10800.0
2025-06-26,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-26,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-27,0:00-4:00,6555.98681346562,0.0,1200.0,7100.388132119058
2025-06-27,4:00-8:00,833.3333333333333,2882.6352714182285,7100.388132119058,4647.460052765471
2025-06-27,8:00-12:00,3735.8310457468947,296.5574665811504,4647.460052765471,7680.1996977364
2025-06-27,12:00-16:00,3466.444780292891,0.0,7680.1996977364,10800.0
2025-06-27,16:00-20:00,0.0,5917.450882658797,10800.0,4225.054574823559
2025-06-27,20:00-24:00,0.0,2722.549117341203,4225.054574823559,1200.0
2025-06-28,0:00-4:00,5151.954433078833,0.0,1200.0,5836.75898977095
2025-06-28,4:00-8:00,833.3333333333333,2394.21625051281,5836.75898977095,3926.5187114233836
2025-06-28,8:00-12:00,4214.580024854412,52.91250740405114,3926.5187114233836,7660.849058898964
2025-06-28,12:00-16:00,3487.945490112265,0.0,7660.849058898964,10800.0
2025-06-28,16:00-20:00,0.0,5954.621988262021,10800.0,4183.753346375532
2025-06-28,20:00-24:00,0.0,2685.378011737979,4183.753346375532,1200.0
2025-06-29,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-29,4:00-8:00,1666.6666666666665,3810.6613832127914,9300.0,6565.931796430231
2025-06-29,8:00-12:00,5833.333333333333,4289.338616787207,6565.931796430231,7050.0
2025-06-29,12:00-16:00,7500.0,2700.0000000000005,7050.0,10800.0
2025-06-29,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-29,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-06-30,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-06-30,4:00-8:00,1959.4582129398025,3838.6847567983914,9300.0,6798.307106314276
2025-06-30,8:00-12:00,5842.640269571468,4506.015014035738,6798.307106314276,7050.0
2025-06-30,12:00-16:00,7485.712150262652,2688.4268417127487,7050.0,10800.0
2025-06-30,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-06-30,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-01,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-01,4:00-8:00,2500.0,1982.8310246846017,9300.0,9346.854417017108
2025-07-01,8:00-12:00,5833.333333333333,6792.168975315395,9346.854417017108,7050.0
2025-07-01,12:00-16:00,7500.0,2700.000000000001,7050.0,10800.0
2025-07-01,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-01,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-02,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-02,4:00-8:00,2500.0,2469.521951509739,9300.0,8806.086720544734
2025-07-02,8:00-12:00,5833.333333333333,6305.47804849026,8806.086720544734,7050.0
2025-07-02,12:00-16:00,7676.937823525875,2843.319637055959,7050.0,10800.0
2025-07-02,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-02,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-03,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-03,4:00-8:00,2500.0,2573.122833961291,9300.0,8690.9746289319
2025-07-03,8:00-12:00,5833.333333333333,6201.87716603871,8690.9746289319,7050.0
2025-07-03,12:00-16:00,7301.880595934408,2539.523282706875,7050.0,10800.0
2025-07-03,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-03,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-04,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-04,4:00-8:00,1666.6666666666665,3556.9361839506955,9300.0,6847.8486844992285
2025-07-04,8:00-12:00,2804.1248864237277,295.60131801831557,6847.8486844992285,9043.115173371343
2025-07-04,12:00-16:00,3658.8771752752027,1382.4941680071254,9043.115173371343,10800.0
2025-07-04,16:00-20:00,0.0,5813.000197965779,10800.0,4341.110891149136
2025-07-04,20:00-24:00,0.0,2826.999802034222,4341.110891149136,1200.0
2025-07-05,0:00-4:00,7447.219050725212,0.0,1200.0,7902.497145652691
2025-07-05,4:00-8:00,1666.6666666666665,3193.0494908593514,7902.497145652691,5854.664378031189
2025-07-05,8:00-12:00,3416.340125922361,41.461098078422026,5854.664378031189,8883.302604607512
2025-07-05,12:00-16:00,3169.86919310396,842.5663905609676,8883.302604607512,10800.0
2025-07-05,16:00-20:00,0.0,5589.707880504852,10800.0,4589.21346610572
2025-07-05,20:00-24:00,0.0,3050.292119495148,4589.21346610572,1200.0
2025-07-06,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-06,4:00-8:00,1748.8837698761217,4094.943041609557,9300.0,6324.058679989001
2025-07-06,8:00-12:00,5833.333333333333,4071.652811990102,6324.058679989001,7050.0
2025-07-06,12:00-16:00,7500.0,2699.9999999999977,7050.0,10800.0
2025-07-06,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-06,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-07,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-07,4:00-8:00,2500.0,3458.1485643571796,9300.0,7707.6127062698
2025-07-07,8:00-12:00,5833.333333333333,5316.85143564282,7707.6127062698,7050.0
2025-07-07,12:00-16:00,7272.692373039723,2515.880822162178,7050.0,10800.0
2025-07-07,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-07,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-08,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-08,4:00-8:00,2500.0,2957.839723560659,9300.0,8263.511418265933
2025-07-08,8:00-12:00,5833.333333333333,5817.160276439339,8263.511418265933,7050.0
2025-07-08,12:00-16:00,7392.56983899207,2612.9815695835746,7050.0,10800.0
2025-07-08,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-08,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-09,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-09,4:00-8:00,2500.0,3149.0025401426724,9300.0,8051.108288730365
2025-07-09,8:00-12:00,5833.333333333333,5625.997459857327,8051.108288730365,7050.0
2025-07-09,12:00-16:00,6881.310298339841,2198.861341655272,7050.0,10800.0
2025-07-09,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-09,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-10,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-10,4:00-8:00,2500.0,3479.354369487552,9300.0,7684.050700569387
2025-07-10,8:00-12:00,5833.333333333333,5295.645630512448,7684.050700569387,7050.0
2025-07-10,12:00-16:00,7500.0,2700.000000000001,7050.0,10800.0
2025-07-10,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-10,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-11,0:00-4:00,6871.381523554248,0.0,1200.0,7384.243371198823
2025-07-11,4:00-8:00,1666.6666666666665,4217.702941882766,7384.243371198823,4197.906769106861
2025-07-11,8:00-12:00,4154.03353712457,739.1519915333722,4197.906769106861,7115.256961926338
2025-07-11,12:00-16:00,4415.675950985584,260.42878603202297,7115.256961926338,10800.0
2025-07-11,16:00-20:00,0.0,5760.027498300962,10800.0,4399.969446332265
2025-07-11,20:00-24:00,0.0,2879.972501699038,4399.969446332265,1200.0
2025-07-12,0:00-4:00,3252.480095198206,0.0,1200.0,4127.232085678385
2025-07-12,4:00-8:00,840.4844037646069,3309.5088771105475,4127.232085678385,1206.4359633881463
2025-07-12,8:00-12:00,6550.311819962536,0.0,1206.4359633881463,7101.716601354428
2025-07-12,12:00-16:00,4286.41539488743,143.5414110778027,7101.716601354428,10800.0
2025-07-12,16:00-20:00,0.0,5413.776753519857,10800.0,4784.692496089047
2025-07-12,20:00-24:00,0.0,3226.223246480142,4784.692496089047,1200.0
2025-07-13,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-13,4:00-8:00,2500.0,4130.992152962786,9300.0,6960.0087189302385
2025-07-13,8:00-12:00,5838.367482744054,4648.0855080598985,6960.0087189302385,7050.0
2025-07-13,12:00-16:00,7500.0,2699.999999999998,7050.0,10800.0
2025-07-13,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-13,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-14,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-14,4:00-8:00,2500.0,3911.4198494447583,9300.0,7203.977945061379
2025-07-14,8:00-12:00,5833.333333333333,4863.58015055524,7203.977945061379,7050.0
2025-07-14,12:00-16:00,6263.274989674593,1698.2527416364196,7050.0,10800.0
2025-07-14,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-14,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-15,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-15,4:00-8:00,2500.0,3560.096387688295,9300.0,7594.337347013005
2025-07-15,8:00-12:00,5833.333333333333,5214.903612311705,7594.337347013005,7050.0
2025-07-15,12:00-16:00,6966.095547160558,2267.537393200052,7050.0,10800.0
2025-07-15,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-15,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-16,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-16,4:00-8:00,1666.6666666666665,4664.062401740161,9300.0,5617.7084425109315
2025-07-16,8:00-12:00,5833.333333333333,3435.9375982598385,5617.7084425109315,7050.0
2025-07-16,12:00-16:00,7029.016301088102,2318.503203881362,7050.0,10800.0
2025-07-16,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-16,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-17,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-17,4:00-8:00,2500.0,4448.00687686362,9300.0,6607.770136818201
2025-07-17,8:00-12:00,5872.155555029943,4358.439122710634,6607.770136818201,7050.0
2025-07-17,12:00-16:00,6740.673534358349,2084.945562830263,7050.0,10800.0
2025-07-17,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-17,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-18,0:00-4:00,6666.666666666666,0.0,1200.0,7200.0
2025-07-18,4:00-8:00,1314.722802774989,4387.326939767561,7200.0,3508.4428116446443
2025-07-18,8:00-12:00,4669.300706493662,105.69367505927212,3508.4428116446443,7593.376030756417
2025-07-18,12:00-16:00,3802.659374257766,194.19252082956908,7593.376030756417,10800.0
2025-07-18,16:00-20:00,0.0,5768.477787100193,10800.0,4390.580236555341
2025-07-18,20:00-24:00,0.0,2871.5222128998066,4390.580236555341,1200.0
2025-07-19,0:00-4:00,2766.0831886392075,0.0,1200.0,3689.4748697752866
2025-07-19,4:00-8:00,833.3333333333333,2915.527382797758,3689.4748697752866,1200.0
2025-07-19,8:00-12:00,5522.891531830177,0.0,1200.0,6170.60237864716
2025-07-19,12:00-16:00,5143.775134836492,0.0,6170.60237864716,10800.0
2025-07-19,16:00-20:00,0.0,5441.963465600671,10800.0,4753.373927110366
2025-07-19,20:00-24:00,0.0,3198.036534399329,4753.373927110366,1200.0
2025-07-20,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-20,4:00-8:00,1666.6666666666665,5546.117810121163,9300.0,4637.646877643153
2025-07-20,8:00-12:00,5880.285943522267,2710.7039448980277,4637.646877643153,6918.010954704274
2025-07-20,12:00-16:00,6678.543049550211,1915.8297293695205,6918.010954704274,10800.0
2025-07-20,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-20,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-21,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-21,4:00-8:00,1666.6666666666665,5264.507999550977,9300.0,4950.546667165581
2025-07-21,8:00-12:00,5833.333333333333,3075.6016941979756,4950.546667165581,6783.211451390052
2025-07-21,12:00-16:00,6129.765054011053,1350.0000000000005,6783.211451390052,10800.0
2025-07-21,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-21,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-22,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-22,4:00-8:00,1881.5994766969065,4324.613666195009,9300.0,6188.313233254984
2025-07-22,8:00-12:00,5833.333333333333,4083.0249742248566,6188.313233254984,6901.618817449587
2025-07-22,12:00-16:00,6532.858743842593,1783.0725182171295,6901.618817449587,10800.0
2025-07-22,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-22,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-23,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-23,4:00-8:00,1666.6666666666665,5478.10049143086,9300.0,4713.221676187932
2025-07-23,8:00-12:00,5833.333333333333,2790.5242811163907,4713.221676187932,6862.639141614165
2025-07-23,12:00-16:00,6476.139136857646,1702.0479283074417,6862.639141614165,10800.0
2025-07-23,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-23,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-24,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-24,4:00-8:00,1666.6666666666665,5088.648611525767,9300.0,5145.945987193592
2025-07-24,8:00-12:00,6014.158056592547,3407.7863134195513,5145.945987193592,6772.259000994049
2025-07-24,12:00-16:00,6213.397326887685,1407.884935673668,6772.259000994049,10800.0
2025-07-24,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-24,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-25,0:00-4:00,3424.4746890593124,0.0,1200.0,4282.027220153382
2025-07-25,4:00-8:00,833.3333333333333,3443.7517333487267,4282.027220153382,1205.636405321463
2025-07-25,8:00-12:00,5757.533717448538,22.261750412294255,1205.636405321463,6362.681472789265
2025-07-25,12:00-16:00,4930.35391912304,0.0,6362.681472789265,10800.0
2025-07-25,16:00-20:00,0.0,5523.393997560809,10800.0,4662.895558265767
2025-07-25,20:00-24:00,0.0,3116.6060024391904,4662.895558265767,1200.0
2025-07-26,0:00-4:00,2331.120954634822,0.0,1200.0,3298.0088591713397
2025-07-26,4:00-8:00,833.3333333333333,2563.207973254206,3298.0088591713397,1200.0
2025-07-26,8:00-12:00,4635.2115235013425,0.0,1200.0,5371.690371151209
2025-07-26,12:00-16:00,6031.455143165327,0.0,5371.690371151209,10800.0
2025-07-26,16:00-20:00,0.0,5441.59443196268,10800.0,4753.7839644859105
2025-07-26,20:00-24:00,0.0,3198.4055680373194,4753.7839644859105,1200.0
2025-07-27,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-27,4:00-8:00,1666.6666666666665,5466.098864197736,9300.0,4726.556817558071
2025-07-27,8:00-12:00,5845.6610093243535,2857.528944181718,4726.556817558071,6812.61956574808
2025-07-27,12:00-16:00,5621.819446278662,965.0313606589904,6812.61956574808,10800.0
2025-07-27,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-27,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-28,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-28,4:00-8:00,1666.6666666666665,4968.103608342264,9300.0,5279.884879619707
2025-07-28,8:00-12:00,5859.9271057180185,3232.6621824038984,5279.884879619707,6961.97240542826
2025-07-28,12:00-16:00,5931.141771746378,1349.9999999999995,6961.97240542826,10800.0
2025-07-28,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-28,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-29,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-29,4:00-8:00,1666.6666666666665,5267.885883094776,9300.0,4946.793463228029
2025-07-29,8:00-12:00,6186.826908841886,3118.443913067153,4946.793463228029,7050.0
2025-07-29,12:00-16:00,6210.759262213433,1655.7150023928825,7050.0,10800.0
2025-07-29,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
2025-07-29,20:00-24:00,0.0,2806.6666666666665,4318.518518518519,1200.0
2025-07-30,0:00-4:00,9000.0,0.0,1200.0,9300.0
2025-07-30,4:00-8:00,1666.6666666666665,5737.21399092637,9300.0,4425.317787859587
2025-07-30,8:00-12:00,6274.339264671445,2797.8123940764617,4425.317787859587,6963.5426882011525
2025-07-30,12:00-16:00,5912.613014215606,1336.4049608956823,6963.5426882011525,10800.0
2025-07-30,16:00-20:00,0.0,5833.333333333333,10800.0,4318.518518518519
