date,method,lp_status,lp_message,lp_objective_yuan,expected_cost_yuan,cleanup_objective_difference_yuan,cleanup_state_max_abs_kwh,simultaneous_periods_before_cleanup,simultaneous_periods_after_cleanup,horizon_periods,scenario_count,planning_initial_kwh,planning_terminal_kwh,seconds,latest_input_date,scenario_first_origin,scenario_last_origin,scenario_last_observed_date
2025-10-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87757.48458949398,87757.484589494,1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,1,8550.0,6000.0,0.013779800006886944,2025-10-26,2025-09-28,2025-10-25,2025-10-26
2025-10-27,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48887.36174343337,48887.36174343339,1.4551915228366852e-11,7.275957614183426e-12,0,0,144,28,6000.000000000005,6000.0,0.03830660000676289,2025-10-26,2025-09-28,2025-10-25,2025-10-26
2025-10-28,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),94758.5813569512,94758.58135695106,-1.3096723705530167e-10,9.549694368615746e-12,0,0,288,28,8550.000000000007,6000.0,0.08551170000282582,2025-10-27,2025-09-29,2025-10-26,2025-10-27
2025-10-28,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85470.45123552333,85470.45123552339,5.820766091346741e-11,4.774847184307873e-12,0,0,288,1,8550.000000000002,6000.0,0.010579299996607006,2025-10-27,2025-09-29,2025-10-26,2025-10-27
2025-10-28,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48148.93674985456,48148.936749854554,-7.275957614183426e-12,3.183231456205249e-12,0,0,144,28,6000.000000000006,6000.0,0.04644210000697058,2025-10-27,2025-09-29,2025-10-26,2025-10-27
2025-10-29,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),94010.9763429489,94010.97634294891,1.4551915228366852e-11,1.2732925824820995e-11,0,0,288,28,8550.000000000007,6000.0,0.0887044999981299,2025-10-28,2025-09-30,2025-10-27,2025-10-28
2025-10-29,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84877.61606520457,84877.61606520454,-2.9103830456733704e-11,5.9117155615240335e-12,0,0,288,1,8550.0,6000.0,0.011148700010380708,2025-10-28,2025-09-30,2025-10-27,2025-10-28
2025-10-29,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47277.050442512234,47277.05044251227,3.637978807091713e-11,1.8189894035458565e-12,0,0,144,28,6000.0,6000.0,0.04203140000754502,2025-10-28,2025-09-30,2025-10-27,2025-10-28
2025-10-30,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),65160.62903781277,65160.6290378128,3.637978807091713e-11,9.094947017729282e-12,0,0,288,28,8550.000000000007,6000.0,0.07906550000188872,2025-10-29,2025-10-01,2025-10-28,2025-10-29
2025-10-30,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59677.14695182105,59677.14695182107,2.1827872842550278e-11,4.547473508864641e-12,0,0,288,1,8550.000000000004,6000.0,0.010310999990906566,2025-10-29,2025-10-01,2025-10-28,2025-10-29
2025-10-30,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48046.37791546225,48046.377915462275,2.1827872842550278e-11,6.366462912410498e-12,0,0,144,28,6000.000000000001,6000.0,0.041843400002107956,2025-10-29,2025-10-01,2025-10-28,2025-10-29
2025-10-31,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36729.23724711153,36729.23724711158,5.093170329928398e-11,4.547473508864641e-12,0,0,288,28,6760.584933547015,6000.0,0.07839229999808595,2025-10-30,2025-10-02,2025-10-29,2025-10-30
2025-10-31,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34535.6287514595,34535.6287514595,0.0,2.7284841053187847e-12,0,0,288,1,6113.184495115998,6000.0,0.010320399989723228,2025-10-30,2025-10-02,2025-10-29,2025-10-30
2025-10-31,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18388.165389011046,18388.165389011046,0.0,3.637978807091713e-12,0,0,144,28,6000.000000000006,6000.0,0.0369185000017751,2025-10-30,2025-10-02,2025-10-29,2025-10-30
2025-11-01,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),68474.25193161108,68474.25193161097,-1.1641532182693481e-10,1.8189894035458565e-12,0,0,288,28,6932.8812795294025,6000.0,0.08575609998661093,2025-10-31,2025-10-03,2025-10-30,2025-10-31
2025-11-01,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62083.804167140355,62083.80416714035,-7.275957614183426e-12,5.4569682106375694e-12,0,0,288,1,6257.884676119253,6000.0,0.01044240000192076,2025-10-31,2025-10-03,2025-10-30,2025-10-31
2025-11-01,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18696.21361989049,18696.213619890495,7.275957614183426e-12,1.8189894035458565e-12,0,0,144,28,5999.999999999997,6000.0,0.038700899996911176,2025-10-31,2025-10-03,2025-10-30,2025-10-31
2025-11-02,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),98956.5894582139,98956.58945821376,-1.4551915228366852e-10,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.08208410000952426,2025-11-01,2025-10-04,2025-10-31,2025-11-01
2025-11-02,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),88560.23912047125,88560.23912047123,-1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,1,8550.0,6000.0,0.011522799992235377,2025-11-01,2025-10-04,2025-10-31,2025-11-01
2025-11-02,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49621.99334851228,49621.99334851223,-5.093170329928398e-11,1.8189894035458565e-12,0,0,144,28,6000.0,6000.0,0.04075369999918621,2025-11-01,2025-10-04,2025-10-31,2025-11-01
2025-11-03,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99788.18699538388,99788.18699538379,-8.731149137020111e-11,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.0810261000005994,2025-11-02,2025-10-05,2025-11-01,2025-11-02
2025-11-03,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89165.88837935957,89165.88837935956,-1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,8550.0,6000.0,0.010011400008806959,2025-11-02,2025-10-05,2025-11-01,2025-11-02
2025-11-03,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50157.8143533835,50157.81435338355,4.3655745685100555e-11,7.275957614183426e-12,0,0,144,28,6000.000000000001,6000.0,0.04216949999681674,2025-11-02,2025-10-05,2025-11-01,2025-11-02
2025-11-04,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),100491.47172770886,100491.47172770867,-1.8917489796876907e-10,1.6370904631912708e-11,0,0,288,28,8550.000000000004,6000.0,0.08549640000273939,2025-11-03,2025-10-06,2025-11-02,2025-11-03
2025-11-04,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89670.68902776185,89670.6890277618,-5.820766091346741e-11,3.637978807091713e-12,0,0,288,1,8550.000000000002,6000.0,0.014400599990040064,2025-11-03,2025-10-06,2025-11-02,2025-11-03
2025-11-04,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50440.42210022599,50440.42210022603,4.3655745685100555e-11,7.275957614183426e-12,0,0,144,28,6000.000000000006,6000.0,0.044459899989305995,2025-11-03,2025-10-06,2025-11-02,2025-11-03
2025-11-05,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),101090.34914690132,101090.34914690114,-1.8917489796876907e-10,2.3646862246096134e-11,0,0,288,28,8550.000000000013,6000.0,0.08326109999325126,2025-11-04,2025-10-07,2025-11-03,2025-11-04
2025-11-05,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),90139.735754517,90139.73575451695,-4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.009993999992730096,2025-11-04,2025-10-07,2025-11-03,2025-11-04
2025-11-05,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50742.82681540726,50742.82681540729,2.9103830456733704e-11,3.637978807091713e-12,0,0,144,28,6000.000000000006,6000.0,0.03791700000874698,2025-11-04,2025-10-07,2025-11-03,2025-11-04
2025-11-06,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),69859.32963966932,69859.32963966909,-2.3283064365386963e-10,1.7280399333685637e-11,0,0,288,28,8550.000000000015,6000.0,0.08468539999739733,2025-11-05,2025-10-08,2025-11-04,2025-11-05
2025-11-06,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62539.47324009111,62539.47324009113,2.1827872842550278e-11,3.637978807091713e-12,0,0,288,1,8549.999999999996,6000.0,0.011969800005317666,2025-11-05,2025-10-08,2025-11-04,2025-11-05
2025-11-06,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51160.72855913689,51160.72855913689,0.0,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.04441289999522269,2025-11-05,2025-10-08,2025-11-04,2025-11-05
2025-11-07,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39348.4758778662,39348.47587786618,-2.1827872842550278e-11,3.637978807091713e-12,0,0,288,28,6977.25391288158,6000.0,0.0880027999955928,2025-11-06,2025-10-09,2025-11-05,2025-11-06
2025-11-07,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35275.557537200955,35275.55753720096,7.275957614183426e-12,5.4569682106375694e-12,0,0,288,1,6363.1543947395185,6000.0,0.00869770000281278,2025-11-06,2025-10-09,2025-11-05,2025-11-06
2025-11-07,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),19686.434557292487,19686.434557292483,-3.637978807091713e-12,5.4569682106375694e-12,0,0,144,28,6000.000000000004,6000.0,0.03998739999951795,2025-11-06,2025-10-09,2025-11-05,2025-11-06
2025-11-08,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),71908.92382052205,71908.92382052178,-2.6193447411060333e-10,1.8189894035458565e-12,0,0,288,28,7230.160491198615,6000.0,0.0799055999959819,2025-11-07,2025-10-10,2025-11-06,2025-11-07
2025-11-08,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64423.077806954796,64423.077806954796,0.0,1.8189894035458565e-12,0,0,288,1,6431.455617897843,6000.0,0.009951599990017712,2025-11-07,2025-10-10,2025-11-06,2025-11-07
2025-11-08,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),19653.489995492197,19653.489995492186,-1.0913936421275139e-11,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.037382299997261725,2025-11-07,2025-10-10,2025-11-06,2025-11-07
2025-11-09,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),103453.84542223698,103453.84542223685,-1.3096723705530167e-10,5.9117155615240335e-12,0,0,288,28,8550.0,6000.0,0.08398670000315178,2025-11-08,2025-10-11,2025-11-07,2025-11-08
2025-11-09,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92475.6487092326,92475.64870923257,-2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.011166999989654869,2025-11-08,2025-10-11,2025-11-07,2025-11-08
2025-11-09,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51971.57012092921,51971.57012092916,-5.093170329928398e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000002,6000.0,0.04176300000108313,2025-11-08,2025-10-11,2025-11-07,2025-11-08
2025-11-10,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),103464.99304381096,103464.99304381067,-2.9103830456733704e-10,4.547473508864641e-12,0,0,288,28,8550.000000000002,6000.0,0.0826734000002034,2025-11-09,2025-10-12,2025-11-08,2025-11-09
2025-11-10,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92780.65096713719,92780.65096713723,4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.01282770000398159,2025-11-09,2025-10-12,2025-11-08,2025-11-09
2025-11-10,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52049.72656294245,52049.72656294243,-2.1827872842550278e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000001,6000.0,0.03843510001024697,2025-11-09,2025-10-12,2025-11-08,2025-11-09
2025-11-11,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104048.23777453456,104048.23777453447,-8.731149137020111e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08507149999786634,2025-11-10,2025-10-13,2025-11-09,2025-11-10
2025-11-11,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),93330.61677031434,93330.6167703144,5.820766091346741e-11,4.547473508864641e-12,0,0,288,1,8550.0,6000.0,0.010335400002077222,2025-11-10,2025-10-13,2025-11-09,2025-11-10
2025-11-11,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52224.479976123235,52224.479976123206,-2.9103830456733704e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000005,6000.0,0.04166540000005625,2025-11-10,2025-10-13,2025-11-09,2025-11-10
2025-11-12,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104172.76785905838,104172.76785905808,-3.055902197957039e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08464199998707045,2025-11-11,2025-10-14,2025-11-10,2025-11-11
2025-11-12,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),93368.55800737716,93368.55800737716,0.0,8.640199666842818e-12,0,0,288,1,8550.0,6000.0,0.011669400002574548,2025-11-11,2025-10-14,2025-11-10,2025-11-11
2025-11-12,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52467.2948247627,52467.2948247627,0.0,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.042334500001743436,2025-11-11,2025-10-14,2025-11-10,2025-11-11
2025-11-13,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),72092.75496382052,72092.75496382047,-5.820766091346741e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08148330000403803,2025-11-12,2025-10-15,2025-11-11,2025-11-12
2025-11-13,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64435.391338332796,64435.391338332774,-2.1827872842550278e-11,7.275957614183426e-12,0,0,288,1,8550.000000000004,6000.0,0.009772399993380532,2025-11-12,2025-10-15,2025-11-11,2025-11-12
2025-11-13,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52675.26520763935,52675.26520763929,-5.820766091346741e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000003,6000.0,0.04605599999194965,2025-11-12,2025-10-15,2025-11-11,2025-11-12
2025-11-14,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39864.18425129175,39864.18425129173,-2.1827872842550278e-11,9.094947017729282e-12,0,0,288,28,7950.000000000005,6000.0,0.08681230001093354,2025-11-13,2025-10-16,2025-11-12,2025-11-13
2025-11-14,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35660.36013013942,35660.360130139416,-7.275957614183426e-12,1.8189894035458565e-12,0,0,288,1,6969.729057671963,6000.0,0.009391500003403053,2025-11-13,2025-10-16,2025-11-12,2025-11-13
2025-11-14,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),20389.913508052105,20389.913508052116,1.0913936421275139e-11,3.637978807091713e-12,0,0,144,28,6000.0000000000055,6000.0,0.03588840000156779,2025-11-13,2025-10-16,2025-11-12,2025-11-13
2025-11-15,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),73581.40971020993,73581.40971020976,-1.7462298274040222e-10,7.275957614183426e-12,0,0,288,28,7814.919592012621,6000.0,0.07833619999291841,2025-11-14,2025-10-17,2025-11-13,2025-11-14
2025-11-15,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66277.24981147533,66277.24981147535,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,6835.181785734637,6000.0,0.00999259999662172,2025-11-14,2025-10-17,2025-11-13,2025-11-14
2025-11-15,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),20501.08497526893,20501.084975268957,2.9103830456733704e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.039240099999005906,2025-11-14,2025-10-17,2025-11-13,2025-11-14
2025-11-16,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),107065.96282412014,107065.96282411991,-2.3283064365386963e-10,6.821210263296962e-12,0,0,288,28,8550.000000000004,6000.0,0.08165900000312831,2025-11-15,2025-10-18,2025-11-14,2025-11-15
2025-11-16,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),96628.10353869837,96628.10353869834,-2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.010316799991414882,2025-11-15,2025-10-18,2025-11-14,2025-11-15
2025-11-16,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53761.534832306854,53761.534832306934,8.003553375601768e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.04302579999784939,2025-11-15,2025-10-18,2025-11-14,2025-11-15
2025-11-17,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),107804.74223658605,107804.74223658573,-3.2014213502407074e-10,8.185452315956354e-12,0,0,288,28,8550.000000000002,6000.0,0.08303209999576211,2025-11-16,2025-10-19,2025-11-15,2025-11-16
2025-11-17,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97333.86538679125,97333.86538679124,-1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,8550.0,6000.0,0.009831000003032386,2025-11-16,2025-10-19,2025-11-15,2025-11-16
2025-11-17,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54330.99311252724,54330.99311252727,2.9103830456733704e-11,4.547473508864641e-12,0,0,144,28,6000.0,6000.0,0.039036600006511435,2025-11-16,2025-10-19,2025-11-15,2025-11-16
2025-11-18,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),107885.91010360375,107885.91010360359,-1.6007106751203537e-10,1.0913936421275139e-11,0,0,288,28,8550.000000000007,6000.0,0.08436119998805225,2025-11-17,2025-10-20,2025-11-16,2025-11-17
2025-11-18,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97482.10310212175,97482.10310212175,0.0,3.637978807091713e-12,0,0,288,1,8550.000000000004,6000.0,0.011329899993143044,2025-11-17,2025-10-20,2025-11-16,2025-11-17
2025-11-18,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54301.13924551215,54301.139245512124,-2.9103830456733704e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000005,6000.0,0.038713599991751835,2025-11-17,2025-10-20,2025-11-16,2025-11-17
2025-11-19,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),107900.72063421668,107900.72063421646,-2.1827872842550278e-10,3.637978807091713e-12,0,0,288,28,8550.00000000001,6000.0,0.08337010000832379,2025-11-18,2025-10-21,2025-11-17,2025-11-18
2025-11-19,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97726.34752874244,97726.34752874242,-1.4551915228366852e-11,9.094947017729282e-12,0,0,288,1,8550.0,6000.0,0.012727000008453615,2025-11-18,2025-10-21,2025-11-17,2025-11-18
2025-11-19,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54406.76638977372,54406.76638977368,-4.3655745685100555e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000002,6000.0,0.04628650000086054,2025-11-18,2025-10-21,2025-11-17,2025-11-18
2025-11-20,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),75131.65551731791,75131.6555173177,-2.0372681319713593e-10,2.2737367544323206e-12,0,0,288,28,8550.000000000004,6000.0,0.08686949999537319,2025-11-19,2025-10-22,2025-11-18,2025-11-19
2025-11-20,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),67023.90128658705,67023.90128658706,1.4551915228366852e-11,4.774847184307873e-12,0,0,288,1,8550.000000000007,6000.0,0.014608099998440593,2025-11-19,2025-10-22,2025-11-18,2025-11-19
2025-11-20,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54539.4192578278,54539.41925782782,2.1827872842550278e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.044848200006526895,2025-11-19,2025-10-22,2025-11-18,2025-11-19
2025-11-21,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42871.129993171104,42871.12999317106,-4.3655745685100555e-11,3.637978807091713e-12,0,0,288,28,7950.0,6000.0,0.09819609999249224,2025-11-20,2025-10-23,2025-11-19,2025-11-20
2025-11-21,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36623.86142565242,36623.861425652416,-7.275957614183426e-12,5.4569682106375694e-12,0,0,288,1,7097.978035856736,6000.0,0.014063200011150911,2025-11-20,2025-10-23,2025-11-19,2025-11-20
2025-11-21,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),21749.690938401367,21749.690938401356,-1.0913936421275139e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000002,6000.0,0.040807100012898445,2025-11-20,2025-10-23,2025-11-19,2025-11-20
2025-11-22,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),76260.2459853086,76260.24598530833,-2.764863893389702e-10,5.4569682106375694e-12,0,0,288,28,7950.000000000002,6000.0,0.07784930001071189,2025-11-21,2025-10-24,2025-11-20,2025-11-21
2025-11-22,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),68409.24745530906,68409.24745530906,0.0,5.4569682106375694e-12,0,0,288,1,7052.172930586081,6000.0,0.009269399990444072,2025-11-21,2025-10-24,2025-11-20,2025-11-21
2025-11-22,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),21721.78402619154,21721.784026191537,-3.637978807091713e-12,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.04274679999798536,2025-11-21,2025-10-24,2025-11-20,2025-11-21
2025-11-23,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),109402.8607904925,109402.8607904921,-4.0745362639427185e-10,5.4569682106375694e-12,0,0,288,28,8549.999999999996,6000.0,0.08525279999594204,2025-11-22,2025-10-25,2025-11-21,2025-11-22
2025-11-23,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99401.7659508995,99401.76595089945,-4.3655745685100555e-11,7.275957614183426e-12,0,0,288,1,8550.000000000004,6000.0,0.01127719999931287,2025-11-22,2025-10-25,2025-11-21,2025-11-22
2025-11-23,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55159.69891990845,55159.6989199085,5.093170329928398e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999996,6000.0,0.04174329999659676,2025-11-22,2025-10-25,2025-11-21,2025-11-22
2025-11-24,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),109529.04079799156,109529.04079799117,-3.92901711165905e-10,5.4569682106375694e-12,0,0,288,28,8549.999999999998,6000.0,0.0830044999893289,2025-11-23,2025-10-26,2025-11-22,2025-11-23
2025-11-24,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99435.6543235884,99435.65432358845,4.3655745685100555e-11,2.2737367544323206e-12,0,0,288,1,8550.000000000005,6000.0,0.012056600011419505,2025-11-23,2025-10-26,2025-11-22,2025-11-23
2025-11-24,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55201.087245288596,55201.087245288574,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.037795700001879595,2025-11-23,2025-10-26,2025-11-22,2025-11-23
2025-11-25,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),109525.11590640353,109525.11590640304,-4.94765117764473e-10,4.547473508864641e-12,0,0,288,28,8549.999999999998,6000.0,0.08485720001044683,2025-11-24,2025-10-27,2025-11-23,2025-11-24
2025-11-25,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99345.83356696885,99345.8335669688,-5.820766091346741e-11,6.366462912410498e-12,0,0,288,1,8550.0,6000.0,0.010253700005705468,2025-11-24,2025-10-27,2025-11-23,2025-11-24
2025-11-25,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55151.515490661106,55151.51549066103,-7.275957614183426e-11,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.039429299999028444,2025-11-24,2025-10-27,2025-11-23,2025-11-24
2025-11-26,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),109990.5109991043,109990.510999104,-3.055902197957039e-10,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.08727069999440573,2025-11-25,2025-10-28,2025-11-24,2025-11-25
2025-11-26,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99779.333278009,99779.33327800894,-5.820766091346741e-11,4.092726157978177e-12,0,0,288,1,8550.000000000004,6000.0,0.009408300000359304,2025-11-25,2025-10-28,2025-11-24,2025-11-25
2025-11-26,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55473.62928468516,55473.62928468513,-2.9103830456733704e-11,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.04034300000057556,2025-11-25,2025-10-28,2025-11-24,2025-11-25
2025-11-27,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),76579.76990254322,76579.76990254305,-1.7462298274040222e-10,1.0913936421275139e-11,0,0,288,28,8550.0,6000.0,0.07754019999993034,2025-11-26,2025-10-29,2025-11-25,2025-11-26
2025-11-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),68212.82803506836,68212.82803506835,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.000000000004,6000.0,0.012492300011217594,2025-11-26,2025-10-29,2025-11-25,2025-11-26
2025-11-27,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55599.534491928214,55599.53449192816,-5.093170329928398e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000001,6000.0,0.044320200002403,2025-11-26,2025-10-29,2025-11-25,2025-11-26
2025-11-28,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43490.15589608133,43490.15589608128,-4.3655745685100555e-11,3.637978807091713e-12,0,0,288,28,7978.708380422066,6000.0,0.09277010000369046,2025-11-27,2025-10-30,2025-11-26,2025-11-27
2025-11-28,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36929.24461130402,36929.24461130402,0.0,3.637978807091713e-12,0,0,288,1,7659.808550335774,6000.0,0.011539600003743544,2025-11-27,2025-10-30,2025-11-26,2025-11-27
2025-11-28,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),22030.089688323893,22030.089688323922,2.9103830456733704e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.046087599999736995,2025-11-27,2025-10-30,2025-11-26,2025-11-27
