date,method,grid_plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,energy_start_kwh,energy_end_kwh,emergency_periods,energy_min_kwh,energy_max_kwh
2025-04-20,deterministic_48h,55930.08847259191,19980.871236602903,16184.50570164835,2262.171648626374,2438.1497029304037,33136.86448179402,9581.878316774317,42718.742798568346,8550.0,8550.000000000004,66,1200.0000000000027,10800.000000000004
2025-04-20,no_storage,62340.48065315934,0.0,0.0,516.5715127747261,10899.307282600732,48451.13754228438,2371.3052772180436,50822.44281950242,6000.0,6000.0,26,6000.0,6000.0
2025-04-20,stochastic_24h,62530.36094961051,20693.092589766195,16761.404997710622,348.333350137363,6989.261824358974,36834.98616841367,1469.421316021018,38304.40748443469,6000.000000000004,5999.999999999999,23,1199.999999999999,10800.0
2025-04-21,stochastic_48h,62225.745971439304,20767.638283023563,16821.787009249085,352.26508026556735,10115.249394597067,36572.28244516504,1174.8229368166644,37747.1053819817,8550.000000000004,8550.000000000007,29,1200.0000000000082,10800.000000000007
2025-04-21,deterministic_48h,55516.03842293277,20009.706082960245,16207.861927197802,1120.2078619963363,4317.491745833334,32858.24781656699,3945.607082105492,36803.85489867248,8550.000000000004,8550.0,60,1200.000000000001,10800.0
2025-04-21,no_storage,62310.78520787545,0.0,0.0,361.6707334249086,14155.545557967032,48401.91064592154,1216.0127183178115,49617.92336423936,6000.0,6000.0,29,6000.0,6000.0
2025-04-21,stochastic_24h,62225.745971439304,20767.638283023563,16821.787009249085,352.26508026556735,10115.249394597067,36580.63244516504,1174.8229368166644,37755.4553819817,5999.999999999999,6000.000000000001,29,1200.000000000001,10800.000000000002
2025-04-22,stochastic_48h,60895.60141053169,20304.305250870533,16446.487253205127,708.7054851190477,5593.559581318681,36022.8041781329,2381.4969537802863,38404.30113191319,8550.000000000007,8550.000000000011,31,1200.0000000000118,10800.000000000011
2025-04-22,deterministic_48h,53444.687537596095,18875.40527619499,15829.078273717947,3384.5282976190483,1629.95951607143,32053.52114467401,12235.210153251079,44288.73129792509,8550.0,7949.999999999996,79,1199.9999999999964,10799.999999999996
2025-04-22,no_storage,61989.98907628206,0.0,0.0,561.8186493589734,10398.87840897436,48177.746128963554,2134.6126045227065,50312.35873348626,6000.0,6000.0,28,6000.0,6000.0
2025-04-22,stochastic_24h,60895.6014105317,20304.305250870533,16446.487253205127,708.7054851190477,5593.559581318681,36031.1541781329,2381.4969537802863,38412.65113191319,6000.000000000001,6000.000000000007,31,1200.0000000000073,10800.000000000007
2025-04-23,stochastic_48h,60859.35880057375,20312.6708606928,16453.263397161172,461.6050277014669,6061.639648076921,35910.594844101375,1395.3814455996835,37305.97628970105,8550.000000000011,8550.00000000001,32,1200.000000000009,10800.000000000011
2025-04-23,deterministic_48h,54167.29572065154,19632.761105450074,15837.572216895602,2955.7936094780225,1927.9837249084235,32266.391727435068,10177.280528014768,42443.67225544984,7949.999999999996,8022.182531687732,77,1200.0000000000027,10800.0
2025-04-23,no_storage,62048.28032651098,0.0,0.0,288.62692673992785,10936.99053658425,48098.29393251932,944.2027557091378,49042.496688228464,6000.0,6000.0,25,6000.0,6000.0
2025-04-23,stochastic_24h,60859.35880057374,20312.670860692793,16453.263397161172,461.605027701467,6061.639648076921,35918.94484410137,1395.3814455996837,37314.32628970105,6000.000000000007,5999.999999999996,32,1199.9999999999964,10800.0
2025-04-24,stochastic_48h,54914.63819297528,14193.427125163926,16676.82787738095,235.97759803113547,10543.90984322344,33394.31841194414,1115.260390915339,34509.57880285948,8550.00000000001,2794.275660002044,21,1200.0000000000082,10800.00000000001
2025-04-24,deterministic_48h,48362.973821985695,13483.506945108413,15910.181524267398,1088.342123946888,4787.883825091575,29757.171445579766,4629.257579359784,34386.42902493954,8022.182531687732,2479.359310877083,55,1199.9999999999973,10800.0
2025-04-24,no_storage,61891.52204084249,0.0,0.0,252.1415134157508,15053.556854258242,48098.05316922048,1186.589456873031,49284.64262609352,6000.0,6000.0,22,6000.0,6000.0
2025-04-24,stochastic_24h,61309.88745963969,20588.676391828336,16676.82787738095,235.97759803113547,10543.90984322344,36107.31072075653,1115.260390915339,37222.57111167187,5999.999999999996,6000.0,21,1200.0,10800.0
2025-04-25,stochastic_48h,26858.958987537873,13163.826279021394,10749.848094001838,147.2438347985348,22591.866987316855,13187.872715512094,524.089994103297,13711.962709615393,2794.275660002044,2697.4436511192553,14,1200.0000000000005,10800.000000000004
2025-04-25,deterministic_48h,24953.39808864243,12782.723227287117,10465.40704235348,783.649899221612,21419.374152930402,12013.027734338346,3113.419629961586,15126.447364299933,2479.359310877083,2355.5801683760656,42,1199.9999999999977,10800.0
2025-04-25,no_storage,34993.67982770147,0.0,0.0,171.55986900183126,33164.8820467033,25075.825615250273,665.4739048858735,25741.29952013614,6000.0,6000.0,14,6000.0,6000.0
2025-04-25,stochastic_24h,27519.64259642857,16000.000000000004,12960.0,146.18824629120888,22625.473192719775,13466.591369100945,519.5504357275416,13986.141804828487,6000.0,6000.0000000000055,13,1200.0,10800.000000000004
2025-04-26,stochastic_48h,33351.85080329613,19618.01253118075,10623.289436263734,387.234834844322,24674.168909890108,15906.72859291242,1595.7834206517146,17502.512013564134,2697.4436511192553,8550.000000000004,28,1200.0000000000002,10800.000000000004
2025-04-26,deterministic_48h,31186.057915970814,18951.54350163931,10315.772387866295,2637.311476236264,25117.40464510073,14620.156598232872,10938.351585276127,25558.508183508995,2355.5801683760656,7950.000000000004,72,1200.0000000000005,10800.0
2025-04-26,no_storage,34874.66255201465,0.0,0.0,416.10319221611667,35220.57211089744,24928.441056004347,1770.1666960687007,26698.607752073043,6000.0,6000.0,28,6000.0,6000.0
