日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh
2025-11-29,8:50,0.0000,0.0000,96.3792,96.3792,19.4533,0.0000
2025-11-29,9:00,0.0000,0.0000,163.3205,163.3205,83.2065,0.0000
2025-11-29,9:10,0.0000,0.0000,110.2170,110.2170,33.0768,0.0000
2025-11-29,9:20,0.0000,0.0000,22.9561,22.9561,-36.2735,0.0000
2025-11-29,9:30,0.0000,0.0000,0.0000,0.0000,-73.2609,0.0000
2025-11-29,9:40,0.0000,30.1962,0.0000,-30.1962,-120.0655,0.0000
2025-11-29,9:50,0.0000,49.5242,0.0000,-49.5242,-158.6554,0.0000
2025-11-29,10:00,0.0000,80.0760,0.0000,-80.0760,-194.2304,0.0000
2025-11-29,10:10,0.0000,146.3870,0.0000,-146.3870,-251.1919,0.0000
2025-11-29,10:20,0.0000,189.8655,0.0000,-189.8655,-276.5715,0.0000
2025-11-29,10:30,0.0000,185.0717,0.0000,-185.0717,-283.2985,0.0000
2025-11-29,10:40,0.0000,245.6646,0.0000,-245.6646,-339.8965,0.0000
2025-11-29,10:50,0.0000,310.5706,0.0000,-310.5706,-396.3983,12.9641
2025-11-29,11:00,0.0000,339.0343,0.0000,-339.0343,-413.8847,29.3155
2025-11-29,11:10,0.0000,323.1639,0.0000,-323.1639,-405.4448,0.0000
2025-11-29,11:20,0.0000,345.9716,0.0000,-345.9716,-422.8431,0.0000
2025-11-29,11:30,0.0000,394.8591,0.0000,-394.8591,-460.9220,44.9691
2025-11-29,11:40,0.0000,395.3106,0.0000,-395.3106,-467.2981,51.2998
2025-11-29,11:50,0.0000,382.7843,0.0000,-382.7843,-464.1863,58.5266
2025-11-29,12:00,0.0000,391.3351,0.0000,-391.3351,-469.6998,79.6376
2025-11-29,12:10,264.9960,679.9794,0.0000,-414.9834,-478.3500,60.1662
2025-11-29,12:20,0.0000,404.3773,0.0000,-404.3773,-484.2925,47.3695
2025-11-29,12:30,0.0000,405.6803,0.0000,-405.6803,-485.0599,101.8740
2025-11-29,12:40,443.5665,833.3333,0.0000,-389.7668,-481.3010,110.3129
2025-11-29,12:50,0.0000,375.0360,0.0000,-375.0360,-473.5876,89.1212
2025-11-29,13:00,0.0000,367.8538,0.0000,-367.8538,-469.0313,77.3633
2025-11-29,13:10,0.0000,386.6674,0.0000,-386.6674,-468.9118,119.8306
2025-11-29,13:20,0.0000,342.4760,0.0000,-342.4760,-428.3760,79.9754
2025-11-29,13:30,0.0000,281.5463,0.0000,-281.5463,-372.1976,0.0000
2025-11-29,13:40,0.0000,291.6402,0.0000,-291.6402,-368.9504,9.0618
2025-11-29,13:50,0.0000,260.4865,0.0000,-260.4865,-341.9087,8.6295
2025-11-29,14:00,0.0000,190.6996,0.0000,-190.6996,-277.8671,0.0000
2025-11-29,14:10,0.0000,140.1506,0.0000,-140.1506,-243.6382,0.0000
2025-11-29,14:20,0.0000,138.6559,0.0000,-138.6559,-224.1546,2.5409
2025-11-29,14:30,0.0000,110.2968,0.0000,-110.2968,-205.6136,0.0000
2025-11-29,14:40,0.0000,91.6070,0.0000,-91.6070,-187.7825,4.6286
2025-11-29,14:50,0.0000,46.5776,0.0000,-46.5776,-135.4811,32.8953
2025-11-29,15:00,0.0000,0.0000,0.0000,0.0000,-53.1750,55.9458
2025-11-29,15:10,63.7338,0.0000,0.0000,63.7338,15.1446,12.9836
2025-11-29,15:20,104.5920,0.0000,0.0000,104.5920,62.3229,0.0000
2025-11-29,15:30,132.2035,0.0000,0.0000,132.2035,100.1946,23.1257
2025-11-29,15:40,176.2055,0.0000,0.0000,176.2055,144.8162,18.4975
2025-11-29,15:50,234.2111,0.0000,0.0000,234.2111,192.7923,0.0000
2025-11-29,16:00,289.6876,0.0000,0.0000,289.6876,250.4021,0.0000
2025-11-29,16:10,359.6505,0.0000,0.0000,359.6505,326.8633,0.0000
2025-11-29,16:20,415.3907,0.0000,0.0000,415.3907,386.5710,0.0000
2025-11-29,16:30,461.3403,0.0000,0.0000,461.3403,427.6409,0.0000
2025-11-29,16:40,499.1146,0.0000,0.0000,499.1146,473.8699,0.0000
2025-11-29,16:50,498.6498,0.0000,0.0000,498.6498,474.7538,0.0000
2025-11-29,17:00,455.9668,0.0000,0.0000,455.9668,436.2816,0.0000
2025-11-29,17:10,439.7813,0.0000,0.0000,439.7813,424.0426,0.0000
2025-11-29,17:20,455.5854,0.0000,0.0000,455.5854,438.6824,0.0000
2025-11-29,17:30,470.2821,0.0000,0.0000,470.2821,454.8212,0.0000
2025-11-29,17:40,456.7685,0.0000,0.0000,456.7685,444.0268,0.0000
2025-11-29,17:50,372.5851,0.0000,73.8482,446.4333,425.6999,0.0000
2025-11-29,18:00,0.0000,0.0000,439.4144,439.4144,417.7437,0.0000
2025-11-29,18:10,0.0000,0.0000,446.2087,446.2087,423.0919,0.0000
2025-11-29,18:20,0.0000,0.0000,467.0913,467.0913,444.1795,0.0000
2025-11-29,18:30,0.0000,0.0000,480.4188,480.4188,456.1515,0.0000
2025-11-29,18:40,0.0000,0.0000,456.9677,456.9677,432.1908,0.0000
2025-11-29,18:50,0.0000,0.0000,464.7676,464.7676,442.4211,0.0000
2025-11-29,19:00,0.0000,0.0000,501.1037,501.1037,473.7354,0.0000
2025-11-29,19:10,0.0000,0.0000,470.8913,470.8913,444.6215,0.0000
2025-11-29,19:20,0.0000,0.0000,450.2027,450.2027,427.3474,0.0000
2025-11-29,19:30,0.0000,0.0000,480.2705,480.2705,450.0113,0.0000
2025-11-29,19:40,0.0000,0.0000,490.2984,490.2984,463.4416,0.0000
2025-11-29,19:50,0.0000,0.0000,472.9387,472.9387,446.5320,0.0000
2025-11-29,20:00,0.0000,0.0000,457.2794,457.2794,430.3809,6.9539
2025-11-29,20:10,0.0000,0.0000,495.4931,495.4931,462.1052,0.0000
2025-11-29,20:20,0.0000,0.0000,504.9023,504.9023,479.1525,0.0000
2025-11-29,20:30,0.0000,0.0000,495.6630,495.6630,466.6896,0.0000
2025-11-29,20:40,0.0000,0.0000,496.4831,496.4831,469.0146,0.0000
2025-11-29,20:50,0.0000,0.0000,495.7570,495.7570,465.7678,0.0000
2025-11-29,21:00,473.0003,0.0000,0.0000,473.0003,449.4140,0.0000
2025-11-29,21:10,459.4055,0.0000,0.0000,459.4055,439.0816,0.0000
2025-11-29,21:20,466.6786,0.0000,0.0000,466.6786,441.2579,0.0000
2025-11-29,21:30,483.6718,0.0000,0.0000,483.6718,458.5903,0.0000
2025-11-29,21:40,500.5318,0.0000,0.0000,500.5318,480.9117,0.0000
2025-11-29,21:50,478.3705,0.0000,0.0000,478.3705,451.9479,0.0000
2025-11-29,22:00,1248.3983,833.3333,0.0000,415.0650,389.1284,0.0000
2025-11-29,22:10,1228.3200,833.3333,0.0000,394.9867,369.8819,0.0000
2025-11-29,22:20,392.7198,0.0000,0.0000,392.7198,371.9224,0.0000
2025-11-29,22:30,1231.0742,833.3333,0.0000,397.7409,374.2940,0.0000
2025-11-29,22:40,1234.3587,833.3333,0.0000,401.0254,381.5224,0.0000
2025-11-29,22:50,1244.2916,833.3333,0.0000,410.9583,391.5233,18.1333
2025-11-29,23:00,1264.7942,833.3333,0.0000,431.4609,405.8208,11.4091
2025-11-29,23:10,1111.4580,666.6667,0.0000,444.7914,425.9540,0.0000
2025-11-29,23:20,1286.8724,833.3333,0.0000,453.5391,431.7926,0.0000
2025-11-29,23:30,1263.7067,833.3333,0.0000,430.3733,409.3024,0.0000
2025-11-29,23:40,1234.6035,833.3333,0.0000,401.2702,379.1714,26.3022
2025-11-29,23:50,465.6923,0.0000,0.0000,465.6923,446.7432,28.6909
2025-11-29,0:00+1,582.0013,0.0000,0.0000,582.0013,557.9039,0.0000
2025-11-30,0:10,1398.9587,833.3333,0.0000,565.6253,550.1965,9.6940
2025-11-30,0:20,1397.2961,833.3333,0.0000,563.9628,543.1805,0.0000
2025-11-30,0:30,599.1731,0.0000,0.0000,599.1731,579.0120,0.0000
2025-11-30,0:40,591.2952,0.0000,0.0000,591.2952,578.8783,0.0000
2025-11-30,0:50,592.2070,0.0000,0.0000,592.2070,577.2580,0.0000
2025-11-30,1:00,600.8701,0.0000,0.0000,600.8701,584.0797,0.0000
2025-11-30,1:10,586.1390,0.0000,0.0000,586.1390,569.7943,0.0000
2025-11-30,1:20,581.5923,0.0000,0.0000,581.5923,563.2204,0.0000
2025-11-30,1:30,582.9413,0.0000,0.0000,582.9413,567.3317,8.4787
2025-11-30,1:40,578.0422,0.0000,0.0000,578.0422,558.9813,16.6200
2025-11-30,1:50,591.4051,0.0000,0.0000,591.4051,572.0965,0.9619
2025-11-30,2:00,617.9582,0.0000,0.0000,617.9582,596.5018,0.0000
2025-11-30,2:10,602.2416,0.0000,0.0000,602.2416,586.9365,0.0000
2025-11-30,2:20,607.4762,0.0000,0.0000,607.4762,590.3401,0.0000
2025-11-30,2:30,634.5482,0.0000,0.0000,634.5482,614.8839,0.0000
2025-11-30,2:40,632.8170,0.0000,0.0000,632.8170,616.7754,0.0000
2025-11-30,2:50,605.8648,0.0000,0.0000,605.8648,594.8834,0.0000
2025-11-30,3:00,597.7814,0.0000,0.0000,597.7814,574.4636,0.0000
2025-11-30,3:10,599.0258,0.0000,0.0000,599.0258,582.9912,0.0000
2025-11-30,3:20,616.1909,0.0000,0.0000,616.1909,597.6678,0.0000
2025-11-30,3:30,631.2722,0.0000,0.0000,631.2722,605.4083,0.0000
2025-11-30,3:40,632.6665,0.0000,0.0000,632.6665,611.4355,0.0000
2025-11-30,3:50,620.7239,0.0000,0.0000,620.7239,605.5144,24.1065
2025-11-30,4:00,617.0227,0.0000,0.0000,617.0227,598.2658,10.8673
2025-11-30,4:10,631.4896,0.0000,0.0000,631.4896,612.7456,0.0000
2025-11-30,4:20,640.3632,0.0000,0.0000,640.3632,623.0098,0.0000
2025-11-30,4:30,631.2574,0.0000,0.0000,631.2574,616.2821,0.0000
2025-11-30,4:40,620.8152,0.0000,0.0000,620.8152,607.1120,0.0000
2025-11-30,4:50,632.3007,0.0000,0.0000,632.3007,615.2226,0.0000
2025-11-30,5:00,649.3631,0.0000,0.0000,649.3631,630.4051,0.0000
2025-11-30,5:10,638.6390,0.0000,0.0000,638.6390,623.7111,0.0000
2025-11-30,5:20,631.3826,0.0000,0.0000,631.3826,613.5810,0.0000
2025-11-30,5:30,628.3673,0.0000,0.0000,628.3673,598.2312,0.0000
2025-11-30,5:40,1428.0426,833.3333,0.0000,594.7093,576.0609,16.2525
2025-11-30,5:50,680.8582,0.0000,0.0000,680.8582,666.6864,0.0000
2025-11-30,6:00,637.8246,0.0000,195.2853,833.1098,812.3250,0.0000
2025-11-30,6:10,5.2990,0.0000,833.3333,838.6323,823.0759,0.7638
2025-11-30,6:20,826.6465,0.0000,0.0000,826.6465,806.8359,3.0463
2025-11-30,6:30,829.5234,0.0000,0.0000,829.5234,817.0475,0.0000
2025-11-30,6:40,811.8713,0.0000,0.0000,811.8713,799.8810,1.4772
2025-11-30,6:50,807.9077,0.0000,0.0000,807.9077,789.1638,31.5406
2025-11-30,7:00,803.1151,0.0000,0.0000,803.1151,784.5952,26.7507
2025-11-30,7:10,767.7375,0.0000,0.0000,767.7375,751.4818,0.0000
2025-11-30,7:20,751.1789,0.0000,0.0000,751.1789,729.2782,0.0000
2025-11-30,7:30,721.6537,0.0000,0.0000,721.6537,690.9901,0.0000
2025-11-30,7:40,1455.9599,833.3333,0.0000,622.6266,593.8006,0.0000
2025-11-30,7:50,687.5553,0.0000,0.0000,687.5553,658.6702,0.0000
2025-11-30,8:00,16.8314,0.0000,833.3333,850.1647,817.1634,0.0000
2025-11-30,8:10,0.0000,0.0000,809.7333,809.7333,766.7996,4.2474
2025-11-30,8:20,0.0000,0.0000,730.0385,730.0385,684.6405,27.1806
2025-11-30,8:30,0.0000,0.0000,718.6116,718.6116,657.6219,0.0000
2025-11-30,8:40,0.0000,0.0000,654.5516,654.5516,594.8353,0.0000
2025-11-30,8:50,0.0000,0.0000,604.1995,604.1995,546.1970,0.0000
2025-11-30,9:00,0.0000,0.0000,570.2969,570.2969,519.5073,0.0000
2025-11-30,9:10,0.0000,0.0000,526.8075,526.8075,463.0851,0.0000
2025-11-30,9:20,0.0000,0.0000,455.6752,455.6752,404.9277,2.7035
2025-11-30,9:30,0.0000,0.0000,431.2596,431.2596,369.1188,0.0000
2025-11-30,9:40,0.0000,0.0000,400.7942,400.7942,347.3809,0.0000
2025-11-30,9:50,0.0000,0.0000,358.2213,358.2213,303.0135,0.0000
2025-11-30,10:00,0.0000,0.0000,309.2846,309.2846,242.2249,0.0000
2025-11-30,10:10,0.0000,0.0000,280.3137,280.3137,204.9554,0.0000
2025-11-30,10:20,0.0000,0.0000,230.0940,230.0940,168.6391,0.0000
2025-11-30,10:30,0.0000,0.0000,198.0044,198.0044,129.5957,0.0000
2025-11-30,10:40,0.0000,0.0000,175.1623,175.1623,109.9139,0.0000
2025-11-30,10:50,156.6165,0.0000,0.0000,156.6165,95.1452,0.0000
2025-11-30,11:00,979.9793,833.3333,0.0000,146.6460,75.4441,0.0000
2025-11-30,11:10,963.8267,833.3333,0.0000,130.4934,56.1258,0.0000
2025-11-30,11:20,940.1570,833.3333,0.0000,106.8236,45.9735,0.0000
2025-11-30,11:30,938.1599,833.3333,0.0000,104.8265,38.8992,0.0000
2025-11-30,11:40,924.9405,833.3333,0.0000,91.6071,20.5328,6.5590
2025-11-30,11:50,919.1647,833.3333,0.0000,85.8314,4.4294,0.0000
2025-11-30,12:00,899.4561,833.3333,0.0000,66.1227,-17.7985,0.0000
2025-11-30,12:10,834.3441,833.3333,0.0000,1.0108,-63.8973,42.6601
2025-11-30,12:20,837.2036,833.3333,0.0000,3.8703,-76.0449,28.2053
2025-11-30,12:30,861.9818,833.3333,0.0000,28.6485,-54.0568,0.0000
2025-11-30,12:40,874.8547,833.3333,0.0000,41.5214,-53.9328,0.0000
2025-11-30,12:50,874.7837,833.3333,0.0000,41.4504,-50.3252,24.1542
2025-11-30,13:00,43.8888,0.0000,0.0000,43.8888,-26.5473,32.6403
2025-11-30,13:10,76.1025,0.0000,0.0000,76.1025,9.5843,26.5198
2025-11-30,13:20,128.7540,0.0000,0.0000,128.7540,69.2603,2.4189
2025-11-30,13:30,177.8157,0.0000,0.0000,177.8157,115.4052,0.0000
2025-11-30,13:40,155.7645,0.0000,0.0000,155.7645,96.2910,0.0000
2025-11-30,13:50,0.0000,0.0000,170.6598,170.6598,109.7243,5.2697
2025-11-30,14:00,0.0000,0.0000,237.1657,237.1657,172.2534,17.2435
2025-11-30,14:10,0.0000,0.0000,278.9114,278.9114,206.5174,0.0000
2025-11-30,14:20,0.0000,0.0000,293.9884,293.9884,234.8633,0.0000
2025-11-30,14:30,0.0000,0.0000,335.5887,335.5887,270.1705,18.6963
2025-11-30,14:40,0.0000,0.0000,374.4126,374.4126,299.1938,5.1679
2025-11-30,14:50,0.0000,0.0000,410.8343,410.8343,345.7471,18.9026
2025-11-30,15:00,1309.0150,833.3333,0.0000,475.6817,414.6273,28.6729
2025-11-30,15:10,1368.0188,833.3333,0.0000,534.6855,483.9481,0.0000
2025-11-30,15:20,1415.8447,833.3333,0.0000,582.5114,540.2423,0.0000
2025-11-30,15:30,1384.9585,761.1862,0.0000,623.7723,582.7088,0.0000
2025-11-30,15:40,652.9407,0.0000,0.0000,652.9407,621.5513,0.0000
2025-11-30,15:50,709.8117,0.0000,0.0000,709.8117,669.3361,0.0000
2025-11-30,16:00,763.1970,0.0000,0.0000,763.1970,723.9115,0.0000
2025-11-30,16:10,806.8615,0.0000,0.0000,806.8615,774.0742,3.8344
2025-11-30,16:20,860.8773,0.0000,0.0000,860.8773,832.0576,0.0000
2025-11-30,16:30,923.8518,0.0000,0.0000,923.8518,890.1524,0.0000
2025-11-30,16:40,953.8052,0.0000,0.0000,953.8052,928.5605,0.0000
2025-11-30,16:50,1004.2393,0.0000,0.0000,1004.2393,980.3434,0.0000
2025-11-30,17:00,1051.2901,0.0000,0.0000,1051.2901,1031.6048,0.0000
2025-11-30,17:10,1045.0874,0.0000,0.0000,1045.0874,1029.3486,0.0000
2025-11-30,17:20,1022.4245,0.0000,0.0000,1022.4245,1005.5216,0.0000
2025-11-30,17:30,1026.9929,0.0000,0.0000,1026.9929,1011.5321,0.0000
2025-11-30,17:40,1056.9512,0.0000,0.0000,1056.9512,1044.2095,0.0000
2025-11-30,17:50,942.4262,0.0000,0.0000,942.4262,921.6928,0.0000
2025-11-30,18:00,732.4539,0.0000,0.0000,732.4539,713.9410,0.0000
2025-11-30,18:10,709.9367,0.0000,0.0000,709.9367,688.4161,0.0000
2025-11-30,18:20,747.5697,0.0000,0.0000,747.5697,727.0232,0.0000
2025-11-30,18:30,749.9147,0.0000,0.0000,749.9147,728.9492,0.0000
2025-11-30,18:40,734.2435,0.0000,0.0000,734.2435,713.5782,0.0000
2025-11-30,18:50,349.1166,0.0000,382.6626,731.7793,712.1650,0.0000
2025-11-30,19:00,0.0000,0.0000,751.1942,751.1942,725.2327,0.0000
2025-11-30,19:10,0.0000,0.0000,752.2267,752.2267,727.1430,0.0000
2025-11-30,19:20,0.0000,0.0000,736.5656,736.5656,717.7326,0.0000
2025-11-30,19:30,0.0000,0.0000,740.7830,740.7830,713.8083,0.0000
2025-11-30,19:40,0.0000,0.0000,751.7552,751.7552,729.4872,0.0000
2025-11-30,19:50,0.0000,0.0000,751.5804,751.5804,729.3707,0.0000
2025-11-30,20:00,0.0000,0.0000,742.0049,742.0049,716.0571,0.0000
2025-11-30,20:10,0.0000,0.0000,755.9212,755.9212,726.6037,0.0000
2025-11-30,20:20,0.0000,0.0000,756.7297,756.7297,735.3783,0.0000
2025-11-30,20:30,0.0000,0.0000,759.2490,759.2490,733.0593,0.0000
2025-11-30,20:40,0.0000,0.0000,759.3274,759.3274,735.7667,0.0000
2025-11-30,20:50,760.7366,0.0000,0.0000,760.7366,732.1256,0.0000
2025-11-30,21:00,747.3897,0.0000,0.0000,747.3897,723.8033,0.0000
2025-11-30,21:10,744.8534,0.0000,0.0000,744.8534,724.5296,0.0000
2025-11-30,21:20,742.3499,0.0000,0.0000,742.3499,716.9291,0.0000
2025-11-30,21:30,740.2601,0.0000,0.0000,740.2601,715.1786,8.3299
2025-11-30,21:40,756.6661,0.0000,0.0000,756.6661,737.0460,1.0017
2025-11-30,21:50,691.3320,0.0000,0.0000,691.3320,664.9094,0.0000
2025-11-30,22:00,1398.3738,833.3333,0.0000,565.0405,539.1039,0.0000
2025-11-30,22:10,1385.5998,833.3333,0.0000,552.2664,527.1616,0.0000
2025-11-30,22:20,561.8272,0.0000,0.0000,561.8272,541.0298,0.0000
2025-11-30,22:30,1387.6771,833.3333,0.0000,554.3437,530.8968,0.0000
2025-11-30,22:40,1390.4350,833.3333,0.0000,557.1017,537.5987,0.0000
2025-11-30,22:50,1404.6992,833.3333,0.0000,571.3658,548.2289,0.0000
2025-11-30,23:00,1409.6848,833.3333,0.0000,576.3515,550.4787,0.0000
2025-11-30,23:10,1233.2704,666.6667,0.0000,566.6038,547.7664,4.2221
2025-11-30,23:20,1400.8424,833.3333,0.0000,567.5091,545.7626,6.9736
2025-11-30,23:30,1406.3488,833.3333,0.0000,573.0155,551.9446,0.0000
2025-11-30,23:40,1426.9646,833.3333,0.0000,593.6312,570.2750,0.0000
2025-11-30,23:50,606.8300,0.0000,0.0000,606.8300,585.2614,0.0000
2025-11-30,0:00+1,606.1614,0.0000,0.0000,606.1614,582.0640,0.0000
2025-12-01,0:10,1412.1078,833.3333,0.0000,578.7745,562.2708,63.4161
2025-12-01,0:20,1419.5874,833.3333,0.0000,586.2541,568.2117,57.5187
2025-12-01,0:30,606.9137,0.0000,0.0000,606.9137,587.6855,0.0000
2025-12-01,0:40,582.5720,0.0000,0.0000,582.5720,570.1550,5.7897
2025-12-01,0:50,582.2174,0.0000,0.0000,582.2174,567.2684,23.8450
2025-12-01,1:00,601.8445,0.0000,0.0000,601.8445,586.5640,11.5105
2025-12-01,1:10,599.2342,0.0000,0.0000,599.2342,583.1700,0.0000
2025-12-01,1:20,600.0104,0.0000,0.0000,600.0104,582.1958,0.3329
2025-12-01,1:30,604.6189,0.0000,0.0000,604.6189,585.1230,42.1977
2025-12-01,1:40,588.6562,0.0000,0.0000,588.6562,568.9299,56.8441
2025-12-01,1:50,597.2704,0.0000,0.0000,597.2704,577.0311,38.8997
2025-12-01,2:00,619.9974,0.0000,0.0000,619.9974,598.5411,19.2843
2025-12-01,2:10,594.2863,0.0000,0.0000,594.2863,578.9813,40.3053
2025-12-01,2:20,589.0332,0.0000,0.0000,589.0332,571.8971,51.1716
2025-12-01,2:30,608.1022,0.0000,0.0000,608.1022,588.4380,45.3444
2025-12-01,2:40,600.3300,0.0000,0.0000,600.3300,584.3538,51.6157
2025-12-01,2:50,584.7680,0.0000,0.0000,584.7680,573.9556,72.1526
2025-12-01,3:00,594.2164,0.0000,0.0000,594.2164,573.6083,76.6169
2025-12-01,3:10,599.0114,0.0000,0.0000,599.0114,582.9768,75.3924
2025-12-01,3:20,607.5403,0.0000,0.0000,607.5403,589.0172,72.6911
2025-12-01,3:30,616.5109,0.0000,0.0000,616.5109,590.6470,67.1058
2025-12-01,3:40,620.5063,0.0000,0.0000,620.5063,599.2753,46.4916
2025-12-01,3:50,631.6031,0.0000,0.0000,631.6031,615.7461,30.5191
2025-12-01,4:00,644.7287,0.0000,0.0000,644.7287,625.2017,31.4496
2025-12-01,4:10,630.1869,0.0000,0.0000,630.1869,611.4429,54.5205
2025-12-01,4:20,620.4800,0.0000,0.0000,620.4800,603.1266,65.3596
2025-12-01,4:30,624.3129,0.0000,0.0000,624.3129,609.3376,71.1804
2025-12-01,4:40,626.8426,0.0000,0.0000,626.8426,613.1393,95.7269
2025-12-01,4:50,633.8634,0.0000,0.0000,633.8634,616.8446,71.9850
2025-12-01,5:00,636.4211,0.0000,0.0000,636.4211,619.3805,41.0339
2025-12-01,5:10,630.1364,0.0000,0.0000,630.1364,615.3768,97.7784
2025-12-01,5:20,633.0155,0.0000,0.0000,633.0155,615.2140,109.9677
2025-12-01,5:30,635.9592,0.0000,0.0000,635.9592,605.8231,48.4508
2025-12-01,5:40,1435.5045,833.3333,0.0000,602.1712,581.2234,49.2228
2025-12-01,5:50,679.0441,0.0000,0.0000,679.0441,664.8723,90.1380
2025-12-01,6:00,731.1083,0.0000,101.6726,832.7809,811.9961,104.7324
2025-12-01,6:10,22.0549,0.0000,833.3333,855.3883,839.0680,70.3349
2025-12-01,6:20,828.4206,0.0000,0.0000,828.4206,808.6101,67.0466
2025-12-01,6:30,805.8557,0.0000,0.0000,805.8557,793.3797,107.0026
2025-12-01,6:40,817.1790,0.0000,0.0000,817.1790,803.7115,71.3875
2025-12-01,6:50,831.0164,0.0000,0.0000,831.0164,810.7920,61.9213
2025-12-01,7:00,815.6785,0.0000,0.0000,815.6785,794.1167,103.1260
2025-12-01,7:10,771.7524,0.0000,0.0000,771.7524,755.4966,102.6817
2025-12-01,7:20,731.0975,0.0000,0.0000,731.0975,709.1968,96.6381
2025-12-01,7:30,680.4159,0.0000,0.0000,680.4159,649.7522,94.0679
2025-12-01,7:40,1448.1413,833.3333,0.0000,614.8079,585.9819,54.7745
2025-12-01,7:50,691.9534,0.0000,0.0000,691.9534,663.0683,45.6429
2025-12-01,8:00,9.6516,0.0000,833.3333,842.9850,809.9836,65.8000
2025-12-01,8:10,0.0000,0.0000,833.3333,833.3333,791.5958,37.9138
2025-12-01,8:20,0.0000,0.0000,765.3144,765.3144,713.7402,22.6984
2025-12-01,8:30,0.0000,0.0000,721.8203,721.8203,660.8307,35.5559
2025-12-01,8:40,0.0000,0.0000,671.4527,671.4527,611.7365,38.0478
2025-12-01,8:50,0.0000,0.0000,618.8547,618.8547,560.8522,32.5173
2025-12-01,9:00,0.0000,0.0000,559.2951,559.2951,508.5056,40.9361
2025-12-01,9:10,0.0000,0.0000,520.4344,520.4344,456.7120,37.2850
2025-12-01,9:20,0.0000,0.0000,463.7318,463.7318,410.4352,44.3816
2025-12-01,9:30,0.0000,0.0000,428.3455,428.3455,366.2047,25.6095
2025-12-01,9:40,0.0000,0.0000,370.9847,370.9847,317.5714,45.0796
2025-12-01,9:50,0.0000,0.0000,336.7788,336.7788,281.5710,61.0959
2025-12-01,10:00,0.0000,0.0000,319.9348,319.9348,252.8751,65.5693
2025-12-01,10:10,0.0000,0.0000,284.6354,284.6354,209.2771,76.3390
2025-12-01,10:20,0.0000,0.0000,234.7133,234.7133,173.2584,104.8039
2025-12-01,10:30,0.0000,0.0000,221.1666,221.1666,152.7580,94.2942
2025-12-01,10:40,0.0000,0.0000,195.8647,195.8647,130.6162,64.7954
2025-12-01,10:50,156.3299,0.0000,0.0000,156.3299,94.8585,19.2381
2025-12-01,11:00,973.2038,833.3333,0.0000,139.8704,68.6685,0.0000
2025-12-01,11:10,989.5060,833.3333,0.0000,156.1726,81.8050,0.0000
2025-12-01,11:20,955.0873,833.3333,0.0000,121.7540,60.9039,0.0000
2025-12-01,11:30,916.7666,833.3333,0.0000,83.4332,17.5059,0.0000
2025-12-01,11:40,939.1140,833.3333,0.0000,105.7807,33.7931,0.0000
2025-12-01,11:50,949.2418,833.3333,0.0000,115.9085,34.5065,0.0000
2025-12-01,12:00,916.8710,833.3333,0.0000,83.5376,-0.3836,0.0000
2025-12-01,12:10,906.8054,833.3333,0.0000,73.4721,-14.2413,0.0000
2025-12-01,12:20,896.3761,833.3333,0.0000,63.0428,-25.6557,0.0000
2025-12-01,12:30,873.7862,833.3333,0.0000,40.4529,-42.2525,0.0000
2025-12-01,12:40,887.3023,833.3333,0.0000,53.9690,-41.4851,0.0000
2025-12-01,12:50,919.9865,833.3333,0.0000,86.6532,-5.1991,0.0000
2025-12-01,13:00,114.9725,0.0000,0.0000,114.9725,42.6231,36.6867
2025-12-01,13:10,130.7455,0.0000,0.0000,130.7455,60.9512,72.8567
2025-12-01,13:20,160.1598,0.0000,0.0000,160.1598,99.2637,69.9966
2025-12-01,13:30,199.1920,0.0000,0.0000,199.1920,136.7815,58.1326
2025-12-01,13:40,165.7406,0.0000,0.0000,165.7406,106.2671,113.0803
2025-12-01,13:50,148.4565,0.0000,36.9741,185.4306,121.7107,104.9215
2025-12-01,14:00,0.0000,0.0000,268.7477,268.7477,200.9178,27.1890
2025-12-01,14:10,0.0000,0.0000,318.7455,318.7455,246.3515,0.0000
2025-12-01,14:20,0.0000,0.0000,327.5118,327.5118,268.3868,0.0000
2025-12-01,14:30,0.0000,0.0000,367.4495,367.4495,288.0392,0.0000
2025-12-01,14:40,0.0000,0.0000,390.4637,390.4637,314.5514,0.0000
2025-12-01,14:50,0.0000,0.0000,450.1076,450.1076,379.0389,0.0000
2025-12-01,15:00,1354.4741,833.3333,0.0000,521.1408,458.0545,0.0000
2025-12-01,15:10,1379.5001,833.3333,0.0000,546.1668,495.4295,0.0000
2025-12-01,15:20,1417.2727,833.3333,0.0000,583.9393,541.6702,9.2260
2025-12-01,15:30,1472.7145,833.3333,0.0000,639.3812,598.3177,16.2276
2025-12-01,15:40,650.2686,0.0000,0.0000,650.2686,618.8792,41.6204
2025-12-01,15:50,706.5556,0.0000,0.0000,706.5556,666.0800,0.0000
2025-12-01,16:00,782.8981,0.0000,0.0000,782.8981,743.6126,0.0000
2025-12-01,16:10,825.4861,0.0000,0.0000,825.4861,790.4680,0.0000
2025-12-01,16:20,862.6888,0.0000,0.0000,862.6888,833.8690,0.0000
2025-12-01,16:30,919.9560,0.0000,0.0000,919.9560,886.2567,0.0000
2025-12-01,16:40,954.8352,0.0000,0.0000,954.8352,929.5905,0.0000
