date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-05-11,34782.25702781696,2158.919917811626,36941.176945628584,55490.81630128978,16415.191623101928,22773.426603291737,550.7971931292502,6915.76939127551,10686.83298050514,2254.3517099494047,30,56,2025-05-10,0,75447.67171914269,0,0
2025-05-12,39624.62650587952,3096.727759648148,42721.35426552767,65874.85236012576,24153.58468612158,20961.92889000942,943.7898448639439,11695.791175544218,2254.3517099494047,3072.640942083294,21,56,2025-05-11,0,76175.60492846159,0,0
2025-05-13,38598.3767862262,841.91779494705,39440.29458117326,65607.18908862262,26131.909542713674,22252.950513869968,213.72142132653107,8812.738714438778,3072.640942083294,4406.877643808113,11,56,2025-05-12,0,74806.79138433284,0,0
2025-05-14,38420.327775826154,894.6040656566065,39314.931841482765,65471.40627316764,24034.123451209372,20923.022365660778,300.2994971938774,9646.455901479589,4406.877643808113,5152.847075210475,18,56,2025-05-13,0,75322.5702552706,0,0
2025-05-15,37094.79143794463,1637.0871072077905,38731.87854515242,60700.451678469384,20603.159403911566,22292.843463520407,425.1721670578237,10050.249621802719,5152.847075210475,1200.0,21,56,2025-05-14,0,51767.89033295237,0,0
2025-05-16,12105.397989639492,816.8458579699994,12922.243847609492,30349.381039650438,18452.621845872145,15559.716661284934,289.9627075000001,25030.932029229894,1200.0,2304.3126849105943,12,56,2025-05-15,1,23465.699713178787,0,0
2025-05-17,14846.05318784232,2136.3242269870125,16982.377414829334,37843.565944353766,26770.716429725133,16141.28778675262,622.5508092857136,17387.889027333636,2304.3126849105943,10686.83298050514,27,56,2025-05-16,16,45352.77121005602,0,0
2025-05-18,34901.987689845715,2799.5314460942245,37701.51913593994,56939.860543854,17394.737953088697,20582.508893945578,837.7455135034015,7289.208898214289,10686.83298050514,5493.060995385407,31,56,2025-05-17,0,73212.37071584396,0,0
2025-05-19,35722.43006660147,1364.1833760319366,37086.6134426334,61059.9486138408,20810.458484241386,20286.000894618264,230.7070996768703,13250.981573894558,5493.060995385407,3852.272903089791,12,56,2025-05-18,0,71670.77064530482,0,0
2025-05-20,37081.13686989299,3093.0463163959394,40174.18318628893,63873.149624966005,25142.632990978833,20644.536696914183,693.3797894047634,5541.038303639452,3852.272903089791,5943.41649025257,31,56,2025-05-19,0,71323.27152786114,0,0
2025-05-21,35853.857505915505,2851.4014820408484,38705.25898795635,59762.72631865581,19153.773897952644,19488.396508157377,754.9303893027206,9489.664034829933,5943.41649025257,3571.708245126285,24,56,2025-05-20,0,72862.28399053522,0,0
2025-05-22,36110.65401369596,550.0347637673327,36660.68877746329,59579.443078742544,18081.742068037678,18523.56786123391,145.2027144217692,9349.840769693881,3571.708245126285,1200.0,13,56,2025-05-21,0,50080.62402894138,0,0
2025-05-23,12022.920024277439,369.91158690090276,12392.831611178342,30979.26466317085,21289.64979910344,17086.34168585976,168.60144858843591,20523.609115182273,1200.0,3386.5496500212266,13,56,2025-05-22,2,22771.06872705501,0,0
2025-05-24,14434.846098117498,556.4030805779678,14991.249178695465,36280.69542798377,24599.198378695277,15213.621674159085,200.42584681972767,23341.04318693397,3386.5496500212266,10686.83298050514,22,56,2025-05-23,5,45408.02097551327,0,0
2025-05-25,33577.545179362656,901.6141593842847,34479.15933874694,55736.015196012006,21785.58246879354,25607.024221914184,180.89428530612219,11193.341051105443,10686.83298050514,4362.27766016838,15,56,2025-05-24,0,71509.56887635503,0,0
2025-05-26,34760.163593698846,5705.655483642067,40465.81907734091,58603.66270536953,21489.10070743677,21269.190840026426,1576.9946367176851,5380.914524676872,4362.27766016838,2328.9329103479595,36,56,2025-05-25,0,70178.40261092914,0,0
2025-05-27,36915.662317003,714.6384254948508,37630.30074249785,64268.77111558872,26825.815715904268,21960.678829313845,261.03700695578334,10274.303935954085,2328.9329103479595,4629.548215250046,19,56,2025-05-26,0,70719.58210566112,0,0
2025-05-28,35638.66629447857,3484.216033638918,39122.88232811749,59690.31749040542,21130.15807837403,19897.310132203296,1119.475777891158,7303.121222125851,4629.548215250046,3701.769826534489,37,56,2025-05-27,0,71283.80455490443,0,0
2025-05-29,35217.642451154345,4358.5822568966305,39576.22470805098,58312.9580503752,20773.25505987442,21069.316803886974,1044.638354829931,5543.53464921769,3701.769826534489,1200.0,40,56,2025-05-28,0,49013.35769032748,0,0
2025-05-30,11451.187723320965,1303.3906989772536,12754.578422298218,28546.83740909866,18474.91404494622,16627.4226404516,475.9938954591835,20579.10663339656,1200.0,1200.0,18,56,2025-05-29,0,23036.581375181246,0,0
2025-05-31,13997.848906331212,1184.8320321578733,15182.680938489084,38225.683295483774,28456.779023838888,17215.725454788335,467.7189447619042,19063.167121195125,1200.0,10049.502973140407,21,56,2025-05-30,1,44017.411069996575,0,0
2025-06-01,35960.12677348906,52398.18791480913,88358.3146882982,53220.18274668178,17372.783857294027,24030.881138231296,12171.834992295917,825.2887199149657,10049.502973140407,1200.0,118,56,2025-05-31,0,75843.81771083438,0,0
2025-06-02,42611.820449051986,35861.24806172226,78473.06851077425,67144.51738983476,23663.963071987037,20547.56676478833,7905.78672295918,3293.1003555952366,1200.0,1990.569415042095,108,56,2025-06-01,0,80901.72537821066,0,0
