date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-07-23,62270.81888324864,1544.0881122876945,63814.90699553634,85476.59771638237,21265.858282531255,19139.272454278125,393.90146219387736,9527.366233656461,1200.0,1200.0,13,56,2025-07-22,0,124890.11819323502,0,0
2025-07-24,62497.42292754771,4143.818538000679,66641.24146554839,85136.59762040267,22469.779704612774,20222.801734151493,856.955428459965,10130.10307840136,1200.0,1200.0,19,56,2025-07-23,0,91696.35263886885,0,0
2025-07-25,24777.529975904323,662.1496279476119,25439.679603851935,43956.20261779103,15321.817506036547,13789.635755432892,178.76077641156485,16097.462076932274,1200.0,1200.0,10,56,2025-07-24,0,49995.49028733515,0,0
2025-07-26,27524.979358228455,632.2392163334846,28157.21857456194,50136.96117825966,20350.80638485552,12382.668163036633,214.31358202380918,13914.044971797917,1200.0,7453.991817422532,9,56,2025-07-25,0,80489.58516530649,0,0
2025-07-27,56551.645599444455,4843.40462155723,61395.050221001686,76110.78374138568,17342.514378652686,21541.32052412075,1068.3413979421775,7692.741484795918,7453.991817422532,1200.0,29,56,2025-07-26,0,119614.84366871428,0,0
2025-07-28,60206.691799751774,9093.496113758925,69300.1879135107,82574.07254958154,22756.967199386883,20481.270479448194,2115.5982495068,4459.096845816324,1200.0,1200.0,43,56,2025-07-27,0,123188.20658479026,0,0
2025-07-29,63137.81113006761,3724.4405211026947,66862.2516511703,86660.55657532228,23060.610031114014,20754.549028002617,890.2391629931965,9175.488785204083,1200.0,1200.0,18,56,2025-07-28,0,127948.15403748737,0,0
2025-07-30,63876.99081727015,1252.2704804128352,65129.261297682984,86319.59459120437,22863.052901159368,20576.747611043436,272.51179692176925,10202.547048010201,1200.0,1200.0,16,56,2025-07-29,0,127461.80861008345,0,0
2025-07-31,62066.60400405839,1213.3953308181938,63279.999334876586,85695.4674775804,23151.725810157855,20836.55322914207,259.44933367346874,8944.747963571426,1200.0,1200.0,11,56,2025-07-30,0,92300.18123930092,0,0
2025-08-01,24218.635008449255,704.0587522504003,24922.693760699654,43101.07926853366,15296.065903581894,13766.459313223708,221.13750760204084,20541.250519110847,1200.0,1200.0,16,56,2025-07-31,0,49913.694717505285,0,0
2025-08-02,26625.053589502862,477.1301398034233,27102.183729306285,50044.05855054046,21980.20106611591,13059.524292837652,111.04732828231252,20307.404172211187,1200.0,8286.302331327342,7,56,2025-08-01,0,81422.95419615906,0,0
2025-08-03,52868.761649260516,3342.7389074088483,56211.500556669365,73348.75709366714,17796.30913412045,22739.334887375066,766.6613456462578,16218.96420923469,8286.302331327342,1200.0,29,56,2025-08-02,0,118531.33974786618,0,0
2025-08-04,56393.7487333931,811.0806227252243,57204.82935611832,79241.45738528033,21490.99312185098,19341.893809665886,251.53859202381068,11928.241581785713,1200.0,1200.0,18,56,2025-08-03,0,116376.53880214364,0,0
2025-08-05,55167.018449073854,1311.7593627253898,56478.77781179924,77311.54391659213,20691.17019636345,18622.053176727106,337.5813206462585,10427.698484268705,1200.0,1200.0,16,56,2025-08-04,0,114108.48555276828,0,0
2025-08-06,54972.75325121412,8220.22619400995,63192.97944522407,75926.93608244057,20412.322450596257,18371.09020553663,1823.1433021428556,7594.447872857144,1200.0,1200.0,40,56,2025-08-05,0,111761.11595218604,0,0
