date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-09-17,44066.36369613399,3126.6370261557995,47193.000722289784,68378.26079418577,21690.990297451073,17569.702140935373,837.3484563265307,5134.202693996602,8550.0,8550.0,37
2025-09-18,41348.51023837612,2374.6592201545436,43723.16945853067,63600.01204079763,16403.237174624166,17493.42429418367,485.91150057823046,6220.059544268706,8550.0,3875.7753525132266,29
2025-09-19,16168.789930472018,847.1775191510138,17015.96744962303,34928.53658430419,15618.377672246363,12620.095416424318,342.6140440646271,16171.516055880105,3875.7753525132266,3909.9870170634913,19
2025-09-20,17745.571712830337,740.5761879151764,18486.147900745513,40658.324332461154,20692.650562631225,12585.035271088434,224.97191214285644,17130.24721972789,3909.9870170634913,8550.0,13
2025-09-21,47215.55527612937,799.1727243539736,48014.728000483345,72451.6916288744,21852.30063460569,17700.36351403061,228.26960625850435,10240.536631224491,8550.0,8550.0,18
2025-09-22,44813.498431099244,5965.070584193198,50778.56901529244,69066.91965419921,21622.0860739271,17513.889719880954,1566.5432853401346,5911.246702159866,8550.0,8550.0,50
2025-09-23,45557.19228811832,5433.058233239145,50990.25052135746,70464.22121091268,21699.82032936507,17576.854466785713,1179.5210842176878,5404.160849217685,8550.0,8550.0,47
2025-09-24,46205.61748399903,1850.7094982999517,48056.326982298975,71397.48070171116,21772.899070588723,17636.04824717687,541.6888974489796,6739.093675748299,8550.0,8550.0,34
2025-09-25,44614.01097139044,2889.1592983911864,47503.17026978162,67452.53232854707,16993.188538002854,17598.97100263605,742.1405969557838,8465.006490136053,8550.0,4289.457459051399,27
2025-09-26,16091.005395276192,90.06386015198872,16181.069255428181,35749.33860477408,15941.500645964556,12924.442395765305,29.609140357142454,15067.645994931978,4289.457459051399,4276.31648956916,5
2025-09-27,18574.890687954077,649.6806886441414,19224.57137659822,41041.8865722997,20635.732590513984,12868.62823892857,234.84199608843525,15708.321966802721,4276.31648956916,8550.0,19
