date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-08-30,27311.85774148286,2318.782019285534,29630.639760768398,47872.67877415112,20627.497659066088,11803.899272670069,748.7319761904769,21285.092530612244,3100.69574314059,8550.0,uniform56,56,56.0,2025-08-29,2025-08-29
2025-08-31,50107.06743034716,981.8423530721635,51088.90978341934,79143.31706416077,22179.10383142269,17965.07410345238,281.3848247789117,8564.049077636057,8550.0,8550.0,uniform56,56,56.0,2025-08-30,2025-08-29
2025-09-01,50342.18034468162,0.0,50342.18034468162,79737.01788157449,22073.247496829594,17879.33047243197,0.0,21968.966323843535,8550.0,8550.0,uniform56,56,56.0,2025-08-31,2025-08-29
2025-09-02,47936.51440133807,12.987733733571599,47949.50213507164,76462.32658964221,21804.265628621815,17661.45515918367,3.0769328911565026,18264.837203095238,8550.0,8550.0,uniform56,56,56.0,2025-09-01,2025-08-29
2025-09-03,46287.83634964873,137.68437211960938,46425.520721768335,74269.00687253379,21834.014789472574,17685.551979472788,40.53224221088453,14613.359054744895,8550.0,8550.0,uniform56,56,56.0,2025-09-02,2025-08-29
2025-09-04,42216.67540169712,451.8366362111553,42668.51203790827,66146.35210538423,15885.223353615524,17589.358525238094,134.7264778571427,14059.648204863945,8550.0,3302.9693235449736,uniform56,56,56.0,2025-09-03,2025-08-29
2025-09-05,19212.32234367301,596.2402438443283,19808.562587517343,34418.29909109599,14563.167794973546,11873.936762568028,124.92675238095245,25029.73314440476,3302.9693235449736,3216.5572695011333,uniform56,56,56.0,2025-09-04,2025-08-29
2025-09-06,20234.040110113176,1195.525513712082,21429.565623825256,38065.861193424455,19539.60112740405,11566.978455748296,310.0089583503401,22682.163780119045,3216.5572695011333,7950.0,uniform56,56,56.0,2025-09-05,2025-09-05
2025-09-07,40779.22021111267,2341.4715532345945,43120.69176434727,66086.22840477449,21440.584442869735,17366.87339872449,683.1835717006815,7734.717315663264,7950.0,7950.0,uniform56,56,56.0,2025-09-06,2025-09-05
2025-09-08,38461.96633097662,14097.367430469732,52559.33376144635,63140.50747989144,21369.05646344587,17308.935735391155,3418.372665952384,3103.1898844557795,7950.0,7950.0,uniform56,56,56.0,2025-09-07,2025-09-05
2025-09-09,39797.546926249546,5601.504102385298,45399.05102863484,65102.713607431964,21537.285093435377,17424.18810096939,1400.7536276700685,9287.535975969384,7950.0,7973.34758301474,uniform56,56,56.0,2025-09-08,2025-09-05
2025-09-10,40227.046911081416,9878.956538980536,50106.00345006196,65431.93682570608,21393.57060755983,17349.805016836734,2480.110253707487,2552.282838690475,7973.34758301474,7950.0,uniform56,56,56.0,2025-09-09,2025-09-05
2025-09-11,39387.9107574238,1855.2325805511418,41243.14333797495,62385.38378395649,16776.95136409255,17604.495118061226,481.8487133163265,10198.69046790816,7950.0,3488.7060965041574,uniform56,56,56.0,2025-09-10,2025-09-05
2025-09-12,18172.39531494294,1324.3330215465728,19496.728336489516,33164.11958004934,14824.076327685392,12046.502724319727,398.5020473639456,19233.391824047616,3488.7060965041574,3445.371764399093,uniform56,56,56.0,2025-09-11,2025-09-05
2025-09-13,21287.652145292977,1307.3217679947595,22594.973913287737,39902.14568998992,20635.41794910557,12120.523126734695,310.84650134353717,23690.995885629247,3445.371764399093,8550.0,uniform56,56,56.0,2025-09-12,2025-09-12
2025-09-14,42513.82705342553,3239.9421141076054,45753.76916753313,68616.84464243554,21760.188294952546,17625.752518911562,1029.1332788775528,5412.21739527211,8550.0,8550.0,uniform56,56,56.0,2025-09-13,2025-09-12
