date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-03-09,45635.373787140255,968.9492642476665,46604.323051387924,71817.65610214327,19585.11803086098,18428.945604997392,234.05163610260854,7562.010262382291,10800.0,7950.0,16,56,2025-03-08,0,95504.36326142776,0,0
2025-03-10,47378.9421934362,7755.369165117462,55134.31135855367,72489.74008597409,21371.961055312513,17986.288454803132,2086.0231827843804,3148.0192182490873,7950.0,7200.0,56,56,2025-03-09,0,92675.84998533574,0,0
2025-03-11,46558.83909256744,2265.47481516727,48824.313907734715,73326.48009127192,21782.117829617033,17778.515441989795,543.4816666020727,5927.440570246756,7200.0,7050.0,31,56,2025-03-10,0,92134.06227326,0,0
2025-03-12,46366.051366080246,1523.47033429345,47889.52170037369,74101.97088374037,23335.034530451383,18226.37796966562,437.0919270890032,6994.871566710288,7050.0,7800.0,26,56,2025-03-11,0,90777.97468550161,0,0
2025-03-13,43843.486954510365,11820.483133675101,55663.970088185466,66292.14837778379,17173.37884708575,19175.436866139455,2750.3057985466066,3498.89417871744,7800.0,1950.0,56,56,2025-03-12,0,58780.17928885915,0,0
2025-03-14,14520.293537726408,624.7587856478981,15145.052323374304,36891.185058356954,20598.960953061345,12897.162247404856,219.1869305612246,13379.147299928356,1950.0,6158.884582860921,20,56,2025-03-13,0,26081.470422095405,0,0
2025-03-15,14743.255764547015,1627.4264010218933,16370.68216556891,36400.901508638446,20667.119235816324,13103.362705586052,543.3940316729492,8456.41386008112,6158.884582860921,10200.0,30,56,2025-03-14,0,55583.49445012911,0,0
2025-03-16,44552.17144304953,3020.8286382332503,47573.00008128278,70578.65915892956,20375.384486342697,17854.061433937586,742.7518597303731,5449.041032921484,10200.0,8700.0,34,56,2025-03-15,0,89930.90559207446,0,0
2025-03-17,43794.50495190367,767.3212359646956,44561.82618786837,71275.80998901532,20978.071324684603,17802.23777299453,196.9510819897963,10438.796085981725,8700.0,7800.0,12,56,2025-03-16,0,89751.24079928006,0,0
2025-03-18,43131.837180343966,4589.7819860895615,47721.61916643353,69297.67143911478,19667.934384933276,17146.026851795956,848.4490264001248,6498.254565710925,7800.0,6450.0,27,56,2025-03-17,0,87140.43185683552,0,0
2025-03-19,43977.86445254803,1695.2135919430539,45673.078044491085,72628.86361268291,24008.47002043069,18096.860716548854,352.79616326445574,7604.58002206553,6450.0,7950.0,19,56,2025-03-18,0,86450.5954177834,0,0
2025-03-20,40829.01462109682,2898.3796178496414,43727.394238946465,63645.901903881946,15836.97016191547,18227.94583115153,690.5804030266637,4518.496159478002,7950.0,1950.0,34,56,2025-03-19,0,56215.983746979306,0,0
2025-03-21,13690.014782210295,847.7823390503878,14537.797121260683,35033.3087681372,19558.502996235617,12467.387426950849,288.50760048142286,16197.236282667187,1950.0,5700.0,25,56,2025-03-20,0,24540.295421151302,0,0
2025-03-22,14259.08454997675,623.5524963998922,14882.637046376642,36010.605203638785,21499.999999999996,13364.999999999996,275.34455300311765,12269.750023308565,5700.0,10200.0,19,56,2025-03-21,0,51787.58284488869,0,0
2025-03-23,40280.679843075275,3562.1184097234636,43842.79825279874,65250.3963592792,19326.47790039473,17679.44709931973,886.0438935785148,5719.689335116049,10200.0,7950.0,42,56,2025-03-22,0,82108.81607512549,0,0
